Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC
211,"(172, 179)",0.04766210992365964,0.06696784480467712,0.007936507936507936,0.0251383443248566,0.08048546790162887,0.007936507936507936
212,"(179, 176)",0.04644451313603067,0.06906001644286106,0.007936507936507936,0.026849686231050433,0.08152701391135554,0.007936507936507936
213,"(177, 178)",0.06287993193540083,0.07144882336263113,0.007936507936507936,0.06820944271049043,0.08080808080808081,0.007936507936507936
214,"(178, 173)",0.04308171003324687,0.066746126340882,0.005952380952380952,0.05895346109886709,0.07865168539325842,0.005952380952380952
215,"(173, 174)",0.011018840337839042,0.06906001644286106,0.005952380952380952,0.0072148904453447705,0.07649112156624678,0.005952380952380952
216,"(176, 183)",0.05000931023679715,0.06864614546445111,0.007936507936507936,0.03222296787605965,0.08355437665782493,0.007936507936507936
217,"(182, 177)",0.054280676315454454,0.0715909090909091,0.005952380952380952,0.060050481205179244,0.0824607329842932,0.005952380952380952
218,"(120, 134)",0.015363694627398124,0.06885245901639345,0.003968253968253968,0.010565008396375216,0.0835682308074946,0.003968253968253968
219,"(135, 294)",0.017809244307398237,0.06401625809729455,0.005952380952380952,0.024817274481896436,0.08768267223382047,0.005952380952380952
220,"(134, 135)",0.025357961828424754,0.06832045546970313,0.007936507936507936,0.021266309402348946,0.08491996630160067,0.007936507936507936
221,"(297, 136)",0.012866996809768761,0.06439248754311996,0.005952380952380952,0.0064246177541319414,0.07962085308056872,0.005952380952380952
222,"(136, 137)",0.012665334523471392,0.06593406593406594,0.007936507936507936,0.010202008020129012,0.08073041806823643,0.007936507936507936
223,"(137, 121)",0.02059600071528501,0.06414662084765177,0.007936507936507936,0.017968824325236075,0.07998730360260276,0.007936507936507936
224,"(135, 136)",0.005560645950449981,0.06397562833206398,0.005952380952380952,0.005726356753747566,0.08201790073230268,0.005952380952380952
225,"(136, 131)",0.005762308236747324,0.06593406593406594,0.007936507936507936,0.006973991965578021,0.08113329040566646,0.007936507936507936
226,"(131, 132)",0.004227610527312317,0.06414662084765177,0.007936507936507936,0.00413732727241514,0.07943262411347518,0.007936507936507936
227,"(133, 130)",0.02582460640540742,0.07044025157232704,0.007936507936507936,0.01125738680906812,0.08092485549132948,0.007936507936507936
228,"(130, 137)",0.015936861822263736,0.06818181818181818,0.007936507936507936,0.008240604957817293,0.08096385542168674,0.007936507936507936
229,"(137, 134)",0.008006195630450104,0.06414662084765177,0.005952380952380952,0.004263511997569804,0.08084696823869104,0.005952380952380952
230,"(132, 127)",0.0123470898662269,0.0687960687960688,0.007936507936507936,0.009441367709432437,0.07965860597439545,0.007936507936507936
231,"(127, 128)",0.011617040548536746,0.07044025157232704,0.005952380952380952,0.007071801336125045,0.07889793362554791,0.005952380952380952
232,"(129, 126)",0.005884134910867363,0.06408137317228227,0.005952380952380952,0.002531014561562018,0.0773955773955774,0.005952380952380952
233,"(126, 133)",0.014786517102975502,0.06872102536133079,0.007936507936507936,0.007457484784200693,0.08016542070940035,0.007936507936507936
234,"(161, 162)",0.02126718457376156,0.07093596059113301,0.007936507936507936,0.01375471000904738,0.08243375858684986,0.007936507936507936
235,"(162, 169)",0.012484311859266432,0.06864614546445111,0.007936507936507936,0.011892974528078252,0.08056265984654731,0.007936507936507936
236,"(169, 170)",0.010022661521480094,0.06925931015528378,0.005952380952380952,0.004701832068388152,0.07834602829162132,0.005952380952380952
237,"(171, 168)",0.008075949067499767,0.06278809019558988,0.005952380952380952,0.006089065659836257,0.07972160708636507,0.005952380952380952
238,"(168, 163)",0.021185735173238695,0.06907894736842106,0.007936507936507936,0.016872075564128133,0.08304498269896193,0.007936507936507936
239,"(163, 160)",0.020361823766396215,0.06925931015528378,0.007936507936507936,0.019053918993253333,0.08404202101050526,0.007936507936507936
240,"(157, 158)",0.027232595800805406,0.07290611890640822,0.007936507936507936,0.020853008163803068,0.08446455505279035,0.007936507936507936
241,"(158, 165)",0.01787686003583655,0.07102593010146561,0.007936507936507936,0.015066075338724949,0.08266360505166476,0.007936507936507936
242,"(165, 166)",0.012136139018028043,0.07131739068911844,0.005952380952380952,0.007994367548168386,0.0801909307875895,0.005952380952380952
243,"(167, 164)",0.0073589951506972855,0.06464024624855713,0.005952380952380952,0.003010086441964743,0.07787391841779975,0.005952380952380952
244,"(164, 159)",0.01485706884918752,0.06844106463878327,0.007936507936507936,0.008874376512852397,0.08085993903417295,0.007936507936507936
245,"(159, 156)",0.02383307862575112,0.07131739068911844,0.007936507936507936,0.012187476525081856,0.08188464662875711,0.007936507936507936
246,"(296, 157)",0.046390282898175636,0.07570977917981073,0.00992063492063492,0.03585713019801481,0.08680675163623837,0.00992063492063492
247,"(156, 297)",0.012866996809768765,0.0687960687960688,0.005952380952380952,0.0051586849557447014,0.07969639468690702,0.005952380952380952
248,"(10, 11)",0.01985950416172654,0.06258537191108904,0.005952380952380952,0.009632062171524472,0.0757439134355275,0.005952380952380952
249,"(11, 80)",0.027480038586435926,0.065977222149496,0.007936507936507936,0.020606428507549252,0.07998730360260276,0.007936507936507936
250,"(80, 81)",0.0372881568516686,0.06939281288723669,0.007936507936507936,0.024964063171894407,0.08304498269896193,0.007936507936507936
251,"(82, 83)",0.025273682021032366,0.07045009784735812,0.007936507936507936,0.03001075040300614,0.08138220571613111,0.007936507936507936
252,"(83, 9)",0.03317001696508099,0.07046979865771812,0.007936507936507936,0.04024847926430584,0.07875,0.007936507936507936
253,"(9, 8)",0.013535153403088647,0.06939281288723669,0.005952380952380952,0.008986742919043446,0.07622504537205081,0.005952380952380952
254,"(81, 100)",0.03576615702609762,0.07352297592997811,0.007936507936507936,0.019254841866145452,0.08418239518957742,0.007936507936507936
255,"(103, 82)",0.027583913212190354,0.07073684210526315,0.005952380952380952,0.027771613312230384,0.08516390672524501,0.005952380952380952
256,"(89, 90)",0.003921576361934217,0.06189365098857915,0.005952380952380952,0.005349860038280339,0.07895973680087733,0.005952380952380952
257,"(90, 87)",0.014244382251093582,0.06877729257641921,0.00992063492063492,0.014731897277467846,0.08195121951219513,0.00992063492063492
258,"(87, 85)",0.013381569708360515,0.06895608154330278,0.007936507936507936,0.014458719262891306,0.08301762477351342,0.007936507936507936
259,"(85, 81)",0.0432746250443761,0.0748663101604278,0.00992063492063492,0.04000172944574409,0.08640493742499572,0.00992063492063492
260,"(80, 84)",0.02088981605454196,0.06941192673185512,0.007936507936507936,0.01222106692850931,0.08008898776418243,0.007936507936507936
261,"(84, 86)",0.02494477578970618,0.0734800991398163,0.007936507936507936,0.013237740453570365,0.08134280180761781,0.007936507936507936
262,"(86, 91)",0.014708855709281744,0.07050923335198657,0.007936507936507936,0.010104708417174642,0.07944514501891552,0.007936507936507936
263,"(91, 88)",0.013951816142245,0.06899383983572896,0.005952380952380952,0.008055137616960233,0.07778978237382313,0.005952380952380952
264,"(87, 96)",0.00911066105258101,0.06895608154330278,0.005952380952380952,0.004843474190143478,0.08047261695673,0.005952380952380952
265,"(86, 87)",0.011554858302941232,0.07046979865771812,0.00992063492063492,0.004987399826414722,0.07947019867549669,0.007936507936507936
266,"(87, 86)",0.0013189382225167513,0.0689372178908494,0.007936507936507936,0.0010203142712025667,0.07788595271210014,0.005952380952380952
267,"(84, 85)",0.0035169744946796917,0.07345867949278531,0.007936507936507936,0.0031864964762653206,0.08100289296046287,0.005952380952380952
268,"(85, 84)",0.007571934229843908,0.07484407484407485,0.00992063492063492,0.009804853750454276,0.08255528255528255,0.007936507936507936
269,"(7, 88)",0.03544768289869113,0.05862510177969059,0.003968253968253968,0.01825033283301902,0.0744240992321323,0.003968253968253968
270,"(88, 89)",0.05138757061151261,0.0659513216435488,0.007936507936507936,0.031917081432967606,0.07829734348298897,0.007936507936507936
271,"(90, 91)",0.05418692311666757,0.06877729257641921,0.007936507936507936,0.07839003824838249,0.08087291399229782,0.007936507936507936
272,"(91, 5)",0.054943962683704314,0.06901273449267424,0.007936507936507936,0.08217229798613133,0.0798605609253684,0.007936507936507936
273,"(99, 98)",0.03567302029306128,0.07345867949278531,0.007936507936507936,0.046861264124306905,0.08915620024765611,0.007936507936507936
274,"(98, 85)",0.03195994350060356,0.0765841057590032,0.007936507936507936,0.037108688207287396,0.08768267223382047,0.007936507936507936
275,"(89, 92)",0.04547792267900197,0.061924069295982306,0.003968253968253968,0.031227540401847418,0.07928268050967438,0.003968253968253968
276,"(92, 93)",0.07265739121923429,0.06877729257641921,0.007936507936507936,0.05202694307654193,0.08189795255118622,0.007936507936507936
277,"(94, 95)",0.06224181720227197,0.071136203246295,0.007936507936507936,0.08220861503031103,0.08597748208802457,0.007936507936507936
278,"(95, 90)",0.06450972900582706,0.07188703465982028,0.007936507936507936,0.08540949067311716,0.08480565371024736,0.007936507936507936
279,"(93, 94)",0.009732797470656031,0.06437603780814918,0.005952380952380952,0.007620340208601876,0.08429503261414953,0.005952380952380952
280,"(94, 97)",0.02141140087069582,0.071136203246295,0.007936507936507936,0.018607754644797032,0.08740894901144641,0.007936507936507936
281,"(97, 99)",0.011826237374474876,0.06647322606172514,0.005952380952380952,0.014641231797833198,0.08733321781320395,0.005952380952380952
282,"(99, 101)",0.03131394005769108,0.0734372723298849,0.007936507936507936,0.030155244082663055,0.08995181152953775,0.007936507936507936
283,"(100, 98)",0.012647499357595916,0.07045009784735812,0.007936507936507936,0.009861778591528465,0.08457794932035577,0.007936507936507936
284,"(98, 96)",0.016360576150053607,0.07663068268207389,0.005952380952380952,0.014679252242879241,0.08621279507355457,0.005952380952380952
285,"(96, 95)",0.027459308773211073,0.072,0.007936507936507936,0.019275525480923764,0.08428093645484949,0.007936507936507936
286,"(95, 92)",0.025191396969655992,0.07188703465982028,0.005952380952380952,0.015884559398218846,0.08225885425167292,0.005952380952380952
287,"(101, 102)",0.02424495226885571,0.0765841057590032,0.005952380952380952,0.022741470168470668,0.08786610878661087,0.005952380952380952
288,"(103, 100)",0.007480645229154159,0.070716991721622,0.005952380952380952,0.0033314314492985386,0.08369312520757223,0.005952380952380952
289,"(100, 101)",0.030599302897655636,0.07045009784735812,0.007936507936507936,0.014046446971038412,0.08538031509401998,0.007936507936507936
290,"(101, 104)",0.037668290686491,0.07660738714090287,0.005952380952380952,0.017163061454593984,0.08845208845208845,0.005952380952380952
291,"(104, 105)",0.10730328085542044,0.07606399034108059,0.007936507936507936,0.07486704418520831,0.09224011713030747,0.007936507936507936
292,"(106, 107)",0.007658414591814194,0.07188703465982028,0.007936507936507936,0.009779457299351042,0.08662770711584737,0.007936507936507936
293,"(107, 102)",0.010819606172488876,0.07407407407407407,0.005952380952380952,0.012938226477232735,0.08540925266903915,0.005952380952380952
294,"(102, 103)",0.03705263001192102,0.07606399034108059,0.007936507936507936,0.03216037988320346,0.08728784205057152,0.007936507936507936
295,"(105, 106)",0.008344732789729477,0.070716991721622,0.005952380952380952,0.012514378250683852,0.08856088560885608,0.005952380952380952
296,"(106, 109)",0.04561893162015714,0.07192807192807193,0.007936507936507936,0.062253457883387354,0.08778958369622017,0.007936507936507936
297,"(108, 107)",0.07080811017902754,0.07127704709376326,0.007936507936507936,0.05590163997845243,0.08832807570977919,0.007936507936507936
298,"(107, 104)",0.06764691859835287,0.07405230678812812,0.005952380952380952,0.049603092051470773,0.08895164136957288,0.005952380952380952
299,"(105, 138)",0.09697047649511442,0.07073684210526315,0.005952380952380952,0.0709648547624313,0.09326424870466321,0.005952380952380952
300,"(138, 140)",0.06636216593792571,0.07188703465982028,0.007936507936507936,0.05601377579156616,0.0924092409240924,0.007936507936507936
301,"(141, 139)",0.06012222969287202,0.07394366197183098,0.007936507936507936,0.07031613287086627,0.09203798392987582,0.007936507936507936
302,"(139, 106)",0.04493261342224187,0.06891836455626965,0.005952380952380952,0.05968381111936811,0.09017713365539452,0.005952380952380952
303,"(97, 142)",0.007597091925644418,0.0664381755866069,0.005952380952380952,0.007629215042087617,0.08694152147662584,0.005952380952380952
304,"(143, 99)",0.05516072297627734,0.0773955773955774,0.007936507936507936,0.06383922763152237,0.09176984705025491,0.007936507936507936
305,"(142, 144)",0.024537314400438975,0.07337312563691949,0.007936507936507936,0.019572804469258114,0.08873239436619719,0.007936507936507936
306,"(145, 143)",0.05795931655873913,0.07360887980137286,0.007936507936507936,0.061221363722650454,0.09202117947781632,0.007936507936507936
307,"(144, 150)",0.02546306428134506,0.07289557419728088,0.007936507936507936,0.02564835222023039,0.0890302066772655,0.007936507936507936
308,"(150, 152)",0.01529263998910405,0.06799784133837021,0.003968253968253968,0.01781570305220078,0.08688157214273401,0.003968253968253968
309,"(153, 151)",0.07597296770297104,0.07616744748375397,0.007936507936507936,0.060881702501812796,0.09195402298850575,0.007936507936507936
310,"(151, 145)",0.06705749445015871,0.07302231237322515,0.007936507936507936,0.059436921874273047,0.0923415170392085,0.007936507936507936
311,"(93, 146)",0.06093652217800181,0.06440894568690096,0.003968253968253968,0.04940860247790569,0.08259587020648967,0.003968253968253968
312,"(146, 148)",0.08868757694789597,0.071136203246295,0.007936507936507936,0.09366491266445803,0.08517829981409498,0.007936507936507936
313,"(149, 147)",0.0700151774367197,0.0704008939796061,0.007936507936507936,0.07776376862610403,0.08812729498164015,0.007936507936507936
314,"(147, 94)",0.07392042060231176,0.0728744939271255,0.007936507936507936,0.08596952940052865,0.08862317566379461,0.007936507936507936
315,"(143, 142)",0.04660844883970415,0.07737181455326989,0.007936507936507936,0.04186075760232727,0.09183673469387756,0.007936507936507936
316,"(142, 147)",0.029668226364909595,0.07337312563691949,0.007936507936507936,0.03535100676767058,0.08921933085501858,0.007936507936507936
317,"(147, 146)",0.025762983199317573,0.0728744939271255,0.005952380952380952,0.0313554509791249,0.08602150537634409,0.005952380952380952
318,"(148, 149)",0.009641082705079676,0.0664381755866069,0.005952380952380952,0.01626427510098145,0.08716707021791767,0.005952380952380952
319,"(139, 138)",0.013201544700053644,0.06888068880688807,0.005952380952380952,0.017031352174882036,0.09153650563022157,0.005952380952380952
320,"(138, 143)",0.043809855257242326,0.07190754743900699,0.007936507936507936,0.04182520393058958,0.09229078923274125,0.007936507936507936
321,"(149, 144)",0.04179683033524269,0.07043040804918949,0.007936507936507936,0.03933009703437877,0.09027404621171413,0.007936507936507936
322,"(144, 145)",0.040871080454336586,0.0728744939271255,0.007936507936507936,0.03988779615236417,0.0923415170392085,0.007936507936507936
323,"(145, 140)",0.04996925834575605,0.07363038714390066,0.007936507936507936,0.046014632551918226,0.09304042828133653,0.007936507936507936
324,"(140, 141)",0.045663348062022234,0.07737181455326989,0.005952380952380952,0.04119572466701304,0.0913871260199456,0.005952380952380952
325,"(140, 293)",0.07066807622165952,0.0773955773955774,0.007936507936507936,0.0675353223446639,0.09314359637774904,0.007936507936507936
326,"(293, 154)",0.059961009726701375,0.07613293051359517,0.007936507936507936,0.06207282605375098,0.09113924050632911,0.007936507936507936
327,"(155, 298)",0.011258884611039391,0.07285342584562012,0.005952380952380952,0.011793097453524673,0.08344370860927153,0.005952380952380952
328,"(294, 141)",0.01247081006027328,0.07124681933842239,0.005952380952380952,0.02335690252182634,0.08953632972108723,0.005952380952380952
329,"(150, 151)",0.008182352721664472,0.0679886685552408,0.005952380952380952,0.0091828662715399,0.09024171888988362,0.005952380952380952
330,"(151, 293)",0.017097825974476795,0.07300115874855156,0.007936507936507936,0.014658368589533295,0.09025787965616046,0.007936507936507936
331,"(293, 295)",0.027804892469434926,0.07616744748375397,0.007936507936507936,0.02089055851789554,0.08969567538707955,0.007936507936507936
332,"(295, 296)",0.020925646403878156,0.07085617882749895,0.003968253968253968,0.012203995285768538,0.08649390767118587,0.003968253968253968
333,"(294, 296)",0.010229608742105193,0.07127704709376326,0.005952380952380952,0.020567530174537326,0.08728784205057152,0.005952380952380952
334,"(298, 296)",0.011258884611039388,0.06794284173631707,0.003968253968253968,0.008153903267954971,0.08311345646437995,0.003968253968253968
335,"(295, 294)",0.004891174494980232,0.0708362614195362,0.005952380952380952,0.011633194878254658,0.08921933085501858,0.005952380952380952
336,"(154, 153)",0.059884204988034935,0.07850467289719626,0.007936507936507936,0.04794497326165306,0.09151988378427456,0.007936507936507936
337,"(153, 152)",0.024267250376665335,0.0761904761904762,0.005952380952380952,0.02152041373937222,0.08851422550052687,0.005952380952380952
338,"(155, 154)",0.06638996958276579,0.07286395836345236,0.007936507936507936,0.05972786405906853,0.08887321460059955,0.007936507936507936
339,"(155, 161)",0.013915362963739152,0.07284289637230813,0.007936507936507936,0.01422973111738198,0.08415428285189513,0.007936507936507936
340,"(160, 155)",0.05070724556666053,0.07103594080338266,0.00992063492063492,0.05014550814805611,0.08662770711584737,0.00992063492063492
341,"(154, 180)",0.06646677432143201,0.07852913680274229,0.007936507936507936,0.06682402031888539,0.0911887099692419,0.007936507936507936
342,"(180, 181)",0.04763445370517222,0.07700534759358289,0.007936507936507936,0.043794554790626015,0.08803493449781659,0.007936507936507936
343,"(182, 183)",0.050233895627077765,0.07155025553662692,0.007936507936507936,0.034566923282013606,0.08423867624937323,0.007936507936507936
344,"(183, 155)",0.04284504316146012,0.07144882336263113,0.00992063492063492,0.0400436807952704,0.08609497779296207,0.00992063492063492
345,"(152, 184)",0.04154796193634598,0.07306465642215135,0.007936507936507936,0.05250027653596068,0.08798882681564246,0.007936507936507936
346,"(184, 185)",0.0488463963009547,0.07174377224199288,0.007936507936507936,0.07599073220171731,0.0851063829787234,0.007936507936507936
347,"(186, 187)",0.032871279523717795,0.06729870476699158,0.007936507936507936,0.026436789571147402,0.0877742946708464,0.007936507936507936
348,"(187, 153)",0.04035601309160148,0.07498884094628776,0.007936507936507936,0.035980857886888304,0.08998393144081414,0.007936507936507936
349,"(185, 186)",0.04233667972011721,0.07035175879396985,0.007936507936507936,0.0448693206917502,0.08591885441527446,0.007936507936507936
350,"(186, 181)",0.03053263170239883,0.06729870476699158,0.007936507936507936,0.03237187985539821,0.08388814913448735,0.007936507936507936
351,"(181, 182)",0.05387506471217796,0.0749665327978581,0.007936507936507936,0.0536989255445365,0.08556876061120543,0.007936507936507936
352,"(183, 180)",0.05739816270241472,0.07144882336263113,0.007936507936507936,0.032190215752497676,0.08661282007217735,0.007936507936507936
353,"(180, 187)",0.07623048331867462,0.07702888583218707,0.007936507936507936,0.050885965259800575,0.09035496593761205,0.007936507936507936
354,"(187, 184)",0.06874574975079098,0.0749665327978581,0.007936507936507936,0.0570160448039639,0.08857644991212654,0.007936507936507936
355,"(148, 196)",0.07705842267223972,0.0664819944598338,0.003968253968253968,0.08933934358956844,0.0835405271009448,0.003968253968253968
356,"(196, 197)",0.10635638771644156,0.07112616426756986,0.007936507936507936,0.1035586079950526,0.08281301347354585,0.007936507936507936
357,"(197, 274)",0.07410996981076506,0.06647322606172514,0.003968253968253968,0.0901399240092825,0.0782122905027933,0.003968253968253968
358,"(274, 275)",0.07986906602711775,0.0655993752440453,0.007936507936507936,0.09211395620494937,0.07420494699646643,0.007936507936507936
359,"(275, 278)",0.06482441330850885,0.06167400881057269,0.003968253968253968,0.0829971940292451,0.07051909892262488,0.003968253968253968
360,"(277, 276)",0.07929117472038522,0.04019138755980861,0.003968253968253968,0.05355792536349462,0.07089604726403151,0.003968253968253968
361,"(276, 273)",0.09433582743899421,0.0605114659623004,0.007936507936507936,0.06350747379478844,0.07475526549985168,0.007936507936507936
362,"(273, 200)",0.08857673122264154,0.057110481586402265,0.005952380952380952,0.06384941525588932,0.07882389740381608,0.005952380952380952
363,"(200, 198)",0.061718971882987785,0.05407145156099131,0.005952380952380952,0.03642294242656245,0.08130343603807065,0.005952380952380952
364,"(198, 201)",0.06803350315432583,0.06491499227202473,0.007936507936507936,0.04101422168834356,0.08365145228215767,0.007936507936507936
365,"(201, 195)",0.06755376630707975,0.06806212018906145,0.005952380952380952,0.044475670000069085,0.0865236051502146,0.005952380952380952
366,"(200, 199)",0.024869687769077168,0.054100472305710606,0.003968253968253968,0.031073518345385857,0.07902163687676388,0.003968253968253968
367,"(197, 198)",0.0302583463351001,0.066429418742586,0.005952380952380952,0.013480328782338808,0.08208469055374593,0.005952380952380952
368,"(198, 199)",0.023943815063762055,0.06496519721577726,0.005952380952380952,0.014939179514947689,0.08104196816208394,0.005952380952380952
369,"(199, 185)",0.0508015744034157,0.06178742184626701,0.007936507936507936,0.05139164289581456,0.08301762477351342,0.007936507936507936
370,"(184, 194)",0.061447315386182255,0.07177442324124181,0.007936507936507936,0.06047309224512194,0.08742411101474415,0.007936507936507936
371,"(194, 195)",0.03262908718922635,0.06702127659574468,0.003968253968253968,0.04531217971375171,0.08715199723326993,0.003968253968253968
372,"(194, 201)",0.02683015662637926,0.06703019018486502,0.005952380952380952,0.015026312411920503,0.08526476061580104,0.005952380952380952
373,"(201, 196)",0.027309893473625342,0.06802537454447294,0.005952380952380952,0.012723881915996226,0.08154020385050963,0.005952380952380952
374,"(195, 149)",0.10217092506688266,0.0665083135391924,0.007936507936507936,0.09267905238924552,0.0897276126045932,0.007936507936507936
375,"(275, 276)",0.013056581148032443,0.06158357771260997,0.003968253968253968,0.0033752887817736074,0.07173356105892399,0.003968253968253968
376,"(273, 274)",0.0037710246457761365,0.057078142695356736,0.003968253968253968,0.0033752887817736074,0.07173356105892399,0.003968253968253968
377,"(185, 188)",0.05731129098425314,0.07041072925398156,0.007936507936507936,0.08441200578387671,0.08134280180761781,0.007936507936507936
378,"(193, 186)",0.021067231505999477,0.06679920477137177,0.005952380952380952,0.007854854614654508,0.08387418871692462,0.005952380952380952
379,"(181, 192)",0.024292020695393227,0.0749665327978581,0.005952380952380952,0.0171825426441324,0.08404202101050526,0.005952380952380952
380,"(191, 182)",0.0506395072303543,0.057692307692307696,0.005952380952380952,0.04078907705556734,0.08053691275167785,0.005952380952380952
381,"(193, 188)",0.019418410173877368,0.06681691634628133,0.005952380952380952,0.014702402214327564,0.07762205452025257,0.005952380952380952
382,"(188, 189)",0.010402860614093217,0.06735266604303088,0.005952380952380952,0.007814280720967662,0.0774074642911995,0.005952380952380952
383,"(189, 190)",0.012548715642652024,0.06471494607087827,0.005952380952380952,0.008020550622791963,0.07553956834532374,0.005952380952380952
384,"(190, 191)",0.06882119978541451,0.06115762650163815,0.007936507936507936,0.039665105655178896,0.07726506208799631,0.007936507936507936
385,"(191, 192)",0.016193620984483653,0.057665903890160186,0.003968253968253968,0.0023083364524737375,0.07724137931034483,0.003968253968253968
386,"(192, 193)",0.04247371325045337,0.07155025553662692,0.007936507936507936,0.020340876124596164,0.08096385542168674,0.007936507936507936
387,"(188, 270)",0.06632684054403722,0.06738868832731648,0.005952380952380952,0.08449700734493075,0.07629427792915532,0.005952380952380952
388,"(272, 299)",0.05643026760074475,0.056143477776540045,0.005952380952380952,0.027987189210922442,0.07008760951188986,0.005952380952380952
389,"(299, 189)",0.00015778345798226514,0.05321507760532151,0.003968253968253968,0.0012397112302866184,0.07106598984771574,0.003968253968253968
390,"(299, 190)",0.054284412572185935,0.05320945945945946,0.003968253968253968,0.029336957384230544,0.07282184655396619,0.003968253968253968
391,"(270, 269)",0.06971425415759398,0.06494845360824743,0.007936507936507936,0.08177404720213154,0.07179487179487179,0.007936507936507936
392,"(269, 268)",0.05426528132790548,0.06103911832384643,0.003968253968253968,0.06465513552290728,0.06819104316060073,0.003968253968253968
393,"(268, 266)",0.05786866104957546,0.059419948125442115,0.007936507936507936,0.0628111859198337,0.06503225806451612,0.007936507936507936
394,"(266, 263)",0.045918536400643646,0.056130972268626796,0.003968253968253968,0.04956607655899852,0.0621838371375694,0.003968253968253968
395,"(263, 264)",0.04965997664804811,0.05489000217817469,0.007936507936507936,0.04773831368518581,0.05963085660198769,0.007936507936507936
396,"(264, 259)",0.03783410647227738,0.05207149498915177,0.003968253968253968,0.03642123438585965,0.057279236276849645,0.003968253968253968
397,"(259, 260)",0.04169980119284288,0.05114674243961843,0.007936507936507936,0.034593405520358375,0.0551543007222587,0.007936507936507936
398,"(260, 255)",0.029960711918962442,0.0486909477345184,0.003968253968253968,0.024532462022689112,0.05318138651471985,0.003968253968253968
399,"(255, 256)",0.033913187541418185,0.04792696842906048,0.007936507936507936,0.022760721608693232,0.05138662316476346,0.007936507936507936
400,"(256, 251)",0.023605983148726712,0.04576409697630074,0.003968253968253968,0.013623775747465622,0.04972866304884065,0.003968253968253968
401,"(251, 252)",0.02899034365237151,0.045112781954887216,0.007936507936507936,0.013025585891066017,0.04822966507177034,0.007936507936507936
402,"(252, 247)",0.021933478494114686,0.04319136172765447,0.003968253968253968,0.007179808906998359,0.04814673290026748,0.003968253968253968
403,"(247, 248)",0.03213549391481798,0.04336602994321115,0.007936507936507936,0.015813778442388546,0.04934403759545722,0.007936507936507936
404,"(248, 289)",0.028367230479556537,0.0415944540727903,0.005952380952380952,0.017025471138509357,0.051255974778806064,0.005952380952380952
405,"(289, 290)",0.018967280970263085,0.0399746192893401,0.003968253968253968,0.016888244856675658,0.053019145802650956,0.003968253968253968
406,"(289, 291)",0.007411877938716904,0.039961941008563276,0.005952380952380952,0.003455400873609688,0.05180921052631579,0.005952380952380952
407,"(246, 245)",0.022238920971525356,0.044214404772348455,0.007936507936507936,0.017420339376275195,0.04779063151905936,0.007936507936507936
408,"(245, 250)",0.012036905550822048,0.04236718224613315,0.003968253968253968,0.013313609745962077,0.046984245362170225,0.003968253968253968
409,"(250, 249)",0.019093770709078868,0.04336602994321115,0.007936507936507936,0.01547818756215473,0.04690117252931323,0.007936507936507936
410,"(249, 254)",0.013709410205434059,0.04158758973512666,0.003968253968253968,0.01522644306961053,0.047954329210275926,0.003968253968253968
411,"(254, 253)",0.024016614598125537,0.045112781954887216,0.007936507936507936,0.019844424733894053,0.049484536082474224,0.007936507936507936
412,"(253, 258)",0.020064138975669797,0.04319136172765447,0.003968253968253968,0.01987590145258527,0.05113636363636364,0.003968253968253968
413,"(258, 257)",0.03180322824955032,0.04792696842906048,0.007936507936507936,0.024679678771433913,0.052946738102741885,0.007936507936507936
414,"(257, 262)",0.027937533528984825,0.04576409697630074,0.003968253968253968,0.024035439166968937,0.05489000217817469,0.003968253968253968
415,"(262, 261)",0.039763403704755576,0.05114674243961843,0.007936507936507936,0.029020653305159693,0.057032929727283015,0.007936507936507936
416,"(261, 265)",0.03602196345735111,0.0486909477345184,0.003968253968253968,0.02731715013978894,0.05934997644842204,0.003968253968253968
417,"(265, 267)",0.04797208810628294,0.05489000217817469,0.007936507936507936,0.03251820766764912,0.061924069295982306,0.007936507936507936
418,"(267, 271)",0.044368708384612945,0.05207149498915177,0.003968253968253968,0.029133685985139875,0.06476484194294525,0.003968253968253968
419,"(271, 272)",0.059817681214301505,0.059419948125442115,0.007936507936507936,0.03468503327579289,0.0679886685552408,0.007936507936507936
420,"(291, 292)",0.008958155826943103,0.044017467248908294,0.005952380952380952,0.00447455266367867,0.0520016508460586,0.005952380952380952
421,"(292, 242)",0.05693918499584513,0.05022421524663677,0.007936507936507936,0.06568541447543914,0.05387493319080706,0.007936507936507936
422,"(244, 246)",0.018470657536263913,0.044919786096256686,0.003968253968253968,0.01765862577013285,0.048894062863795114,0.003968253968253968
423,"(243, 244)",0.06150937346442877,0.04699300699300699,0.007936507936507936,0.03199170421827915,0.05091423376098596,0.007936507936507936
424,"(244, 291)",0.04105064435758838,0.04489977728285078,0.005952380952380952,0.009405084105579267,0.05209840810419682,0.005952380952380952
425,"(291, 290)",0.03950436646936219,0.044036697247706424,0.005952380952380952,0.013526794436811197,0.05350886505998514,0.005952380952380952
426,"(287, 292)",0.045992957598325494,0.05025927403270842,0.003968253968253968,0.06535356832604566,0.05562913907284768,0.003968253968253968
427,"(290, 288)",0.06045971901020179,0.04245998315080034,0.005952380952380952,0.035725077766574354,0.05545774647887324,0.005952380952380952
428,"(242, 243)",0.023854459223494988,0.04784053156146179,0.003968253968253968,0.013144660887503873,0.05180921052631579,0.003968253968253968
