,Unnamed: 0,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation,mean_state_RW,mean_state_RW_lim,mean_state_RWM,mean_state_RWM_lim
20,20,20,"(305, 306)",0.025157924072583,0.0232177579269583,0.0016583747927031,0.0265571541665304,0.0249761835728782,0.0016583747927031,13,27,4,24,28,37.84009973440295,39.91220373441764,0.33993080698366723,172.9645222858426
21,21,21,"(306, 307)",0.025157924072583,0.0226981856508318,0.0016583747927031,0.0250556712629294,0.0244243271158636,0.0016583747927031,15,15,2,15,15,23.082009865033335,23.0675726285378,0.4004344677769732,172.9587964522286
22,22,22,"(307, 308)",0.025157924072583,0.0222013585906003,0.0016583747927031,0.0235651983164585,0.0239001189060642,0.0016583747927031,11,18,0,17,18,5.066453466312537,5.082981113905088,0.4072733124145144,4.090041540361513
23,23,23,"(308, 309)",0.0251579240725831,0.0217258151684381,0.0016583747927031,0.0220857353271175,0.0234015717473561,0.0016583747927031,15,16,2,16,16,18.94590492709632,18.930929324273716,0.3919864832247164,87.47913625987051
24,24,24,"(309, 2)",0.0251579240725831,0.021270216405933,0.0024875621890547,0.0207182474230881,0.022926884909319,0.0024875621890547,12,15,0,12,15,8.803946013334055,8.801508747525547,0.4132271300989621,8.03124883050784
25,25,25,"(2, 1)",0.0103240712068977,0.0210302375056673,0.0024875621890547,0.0085008434785195,0.0224359570628616,0.0024875621890547,6,8,1,7,8,8.908450322510705,8.904874003531111,0.3878027194464559,7.977134089293066
26,26,26,"(3, 2)",0.002065399145352,0.019852832238629,0.0024875621890547,0.0009226755935661,0.0221736012796705,0.0024875621890547,11,6,0,3,6,87.3946013334056,87.46048900540367,0.4203878027194465,87.92182178810673
27,27,27,"(2, 320)",0.0168992520110374,0.021039776692254,0.0024875621890547,0.010886572896046,0.0225779275484414,0.0024875621890547,6,7,3,18,18,8.927638354382351,8.925258145631588,0.41202027516292544,8.060476778563677
28,28,28,"(320, 321)",0.0168992520110374,0.0206164418688137,0.0016583747927031,0.0095743768628982,0.0223639802692578,0.0016583747927031,17,16,1,20,20,6.405008401539379,6.400032101011182,2.0504465363263336,3.5837730623853896
29,29,29,"(321, 322)",0.0168992520110374,0.0202098066159466,0.0016583747927031,0.0090626840882138,0.0222123991601281,0.0016583747927031,12,16,0,18,18,9.989267710987045,9.988818147771655,0.40992839327379516,9.06721305340369
30,30,30,"(322, 323)",0.0168992520110374,0.019818901907939,0.0016583747927031,0.0087536107331928,0.0221207285533483,0.0016583747927031,14,13,1,11,14,6.324407826982492,6.329998394949441,0.4175718078686942,5.172411212155234
31,31,31,"(323, 324)",0.0168992520110374,0.0194428322692977,0.0016583747927031,0.0085797356736603,0.0220741662700882,0.0016583747927031,13,16,2,19,20,56.39633584476123,56.77256433577658,0.41660632391986485,175.4185472100595
32,32,32,"(335, 334)",0.0114379118698806,0.0178270509977827,0.0016583747927031,0.0070318480690158,0.0213769143505388,0.0016583747927031,5,18,4,17,18,171.53336224185594,171.4869188379434,0.4282725883015528,171.66969799034467
33,33,33,"(334, 333)",0.0114379118698806,0.0175221933252938,0.0016583747927031,0.0071747781078502,0.0214027117200255,0.0016583747927031,11,15,2,15,15,15.962382784974796,15.962495318602535,2.582830477109985,15.246510235395382
34,34,34,"(333, 332)",0.0114379118698806,0.0172275869950288,0.0016583747927031,0.0074491114683089,0.0214866020524515,0.0016583747927031,6,18,0,18,18,17.871104124884816,17.871435450216683,0.4334218360286427,16.845664458665468
35,35,35,"(332, 331)",0.0114379118698806,0.0169427234795802,0.0016583747927031,0.0079478708048063,0.0216268560361523,0.0016583747927031,8,18,0,18,18,13.868773375250692,13.871274945160772,3.7443881245474295,13.169379888477227
36,36,36,"(331, 1)",0.0114379118698806,0.016667127339064,0.0016583747927031,0.0086512465236745,0.0218244991766047,0.0016583747927031,7,18,0,15,18,15.578784757981463,15.59429672034669,0.3839407836511385,14.992215860184873
37,37,37,"(1, 0)",0.0225918585954505,0.0206715688795186,0.0024875621890547,0.0097594065950813,0.022052773053925,0.0024875621890547,17,6,0,5,6,110.27416120114911,110.26419132202665,0.3893314023654357,110.95696268852214
38,38,38,"(7, 5)",0.0092480199280224,0.0227281293581093,0.0024875621890547,0.0059055528166263,0.0257576728391106,0.0024875621890547,6,9,0,0,16,12.50907908287712,12.550906853565888,0.42770938933140235,8.26510983870364
39,39,39,"(5, 310)",0.0360627475806765,0.0239480529796064,0.0024875621890547,0.0187376969660961,0.0262727926279328,0.0024875621890547,7,7,2,0,38,91.57374383435416,91.51425819913327,0.42505430847212167,110.54986714569065
40,40,40,"(310, 311)",0.0360627475806764,0.0233956700550942,0.0016583747927031,0.0173614389846394,0.0260717296841559,0.0016583747927031,4,9,0,0,32,13.80465065857228,13.799636188539939,0.4261002494166868,13.012237565959358
41,41,41,"(311, 312)",0.0360627475806764,0.0228681950054041,0.0016583747927031,0.0172718121186885,0.0260261556390003,0.0016583747927031,10,6,0,2,34,17.966556452924276,17.9688085174683,0.41451444203073456,17.160248493694098
42,42,42,"(312, 313)",0.0360627475806764,0.0223639802692578,0.0016583747927031,0.0175960815241841,0.0261724429783632,0.0016583747927031,12,7,0,1,34,129.23453845736896,129.24546573217057,0.4096870222865878,128.66666666666666
43,43,43,"(313, 314)",0.0360627475806764,0.0218815204572258,0.0016583747927031,0.0181299637690258,0.0263993170325941,0.0016583747927031,5,10,0,0,28,15.864653910781072,15.862661173826975,0.43857108375573256,14.429662063545527
44,44,44,"(314, 11)",0.0360627475806764,0.0214194373401534,0.0024875621890547,0.0230557350068111,0.026735241304396,0.0024875621890547,8,9,1,0,28,15.943628380942057,15.946230806270398,0.3884463754123421,14.725534224018562
45,45,45,"(10, 315)",0.0283945237915014,0.0233829688227082,0.0016583747927031,0.0123158953637793,0.0256721374289545,0.0016583747927031,20,24,1,23,26,98.27334814895116,98.19009148788187,0.47469627484109744,130.93671644025298
46,46,46,"(315, 316)",0.0283945237915014,0.0228560598881834,0.0016583747927031,0.0116598411905538,0.0254151563685408,0.0016583747927031,8,18,2,32,32,6.2698249227600416,6.272323578192713,0.37589508407756056,2.9413195613936605
47,47,47,"(316, 317)",0.0283945237915014,0.0223523742447269,0.0016583747927031,0.0112498857708469,0.0252443849036066,0.0016583747927031,14,11,2,32,34,52.12905848555477,52.13717832111711,0.364067905704401,55.15983683245388
48,48,48,"(317, 318)",0.0283945237915014,0.0218704096621511,0.0016583747927031,0.011085668186256,0.0252095570559585,0.0016583747927031,10,13,0,35,36,9.98791262399046,9.988497137659836,0.399790811811087,9.033194865461622
49,49,49,"(318, 319)",0.0283945237915014,0.0214087907406092,0.0016583747927031,0.0111451795272239,0.0252232656390521,0.0016583747927031,12,16,5,34,34,50.96872459211881,50.96939703600663,0.39021642931852923,50.21829272856555
50,50,50,"(319, 4)",0.0283945237915014,0.0209662558022287,0.0024875621890547,0.0118972128220894,0.025375049971595,0.0024875621890547,22,32,3,34,34,7.983088514282617,7.9836819859825585,0.46624829028884063,7.213689607424872
51,51,51,"(4, 6)",0.0398929904255971,0.0237551213362748,0.0024875621890547,0.0085546985156148,0.0256235924021586,0.0024875621890547,9,14,0,14,14,6.236272968724592,6.215237279974319,2.6743100812615657,3.9174057857116127
52,52,52,"(324, 325)",0.0168992520110374,0.0190807689265089,0.0016583747927031,0.0085503476684056,0.0220620518074052,0.0016583747927031,14,15,1,16,18,5.506639926283268,5.566796854100904,0.5654517660310564,7.875715729201751
53,53,53,"(325, 326)",0.0168992520110373,0.0187319437109751,0.0016583747927031,0.0086300997434345,0.0220858895705521,0.0016583747927031,10,13,1,14,14,7.829042224510814,7.829383125568455,0.46455869337838923,6.521013435125931
54,54,54,"(326, 327)",0.0168992520110373,0.0183956436187251,0.0016583747927031,0.0088895288502199,0.0221646358273143,0.0016583747927031,12,15,2,13,15,57.60089977776573,57.59221015461987,0.4543406549199453,56.98806182403353
55,55,55,"(327, 328)",0.0168992520110373,0.0180712059458163,0.0016583747927031,0.0093330564535914,0.022296997485579,0.0016583747927031,13,18,1,17,18,7.976150468860101,7.976191750040126,0.39512430605841176,7.0805733318363835
56,56,56,"(328, 329)",0.0168992520110373,0.0177580139295863,0.0016583747927031,0.0098830518715705,0.0224656309377444,0.0016583747927031,15,19,1,19,19,62.50317090357201,62.53159274517147,0.3810443318046504,62.064294000973014
57,57,57,"(329, 330)",0.0168992520110373,0.017455492835432,0.0016583747927031,0.0105389394843748,0.0226623571858087,0.0016583747927031,18,14,2,15,15,7.893869586427448,7.889786528275641,4.6422881969587255,7.084390554245724
58,58,58,"(330, 12)",0.0168992520110373,0.0171631064368764,0.0024875621890547,0.0120644602414644,0.0229495718363463,0.0024875621890547,15,13,0,9,13,8.889641714998103,8.889733026590338,0.37138949231635693,7.694921597245612
59,59,59,"(12, 13)",0.0035937188194573,0.0203009796990203,0.0033167495854063,0.0032271308911302,0.0227152866721916,0.0033167495854063,9,8,1,8,8,62.11057509892135,62.14964421379273,0.41741089387722263,62.960143707196586
60,60,60,"(13, 342)",0.0097543688829996,0.0211234301928432,0.0024875621890547,0.0050314492133954,0.0227448465760141,0.0024875621890547,20,10,0,14,14,7.710390807089815,7.71681557969076,0.559015206372194,4.467796863889824
61,61,61,"(342, 343)",0.0097543688829996,0.0206910750437497,0.0016583747927031,0.0039469021564655,0.0225568128682315,0.0016583747927031,8,11,3,12,12,56.80367499593474,56.80696591942646,0.46793788719929197,56.23951199431159
62,62,62,"(343, 344)",0.0097543688829996,0.0202760638208443,0.0016583747927031,0.0035739733815556,0.022444307967171,0.0016583747927031,8,12,0,14,14,7.907528863353027,7.904606495104596,3.158902566578164,7.32659705849332
63,63,63,"(344, 17)",0.0097543688829995,0.0198773734177215,0.0024875621890547,0.0041847234640423,0.0224535011450168,0.0024875621890547,12,14,0,14,14,7.984009973440295,7.9849660264298326,0.5426824362378309,7.262003667527413
64,64,64,"(17, 18)",0.0014173082204295,0.0202569916855631,0.0024875621890547,0.0008099860075711,0.022079015781187,0.0024875621890547,8,10,0,10,10,54.775977017724536,54.77229682735006,0.6634483868372355,54.28041615209012
65,65,65,"(19, 16)",0.0132040351492881,0.0201530697503425,0.0024875621890547,0.0028876697183914,0.0219268740568353,0.0024875621890547,17,5,4,4,7,7.935335248522955,7.933550906853566,3.54308472121651,7.302571011563939
66,66,66,"(16, 345)",0.0037244620603758,0.0197591545834357,0.0016583747927031,0.0023064502128266,0.0218414952187771,0.0016583747927031,9,3,2,15,15,6.470160984335195,6.468888769996255,0.5532223026792179,4.727817072714345
67,67,67,"(345, 346)",0.0037244620603758,0.0193803432538407,0.0016583747927031,0.0026473981200097,0.0219404369894664,0.0016583747927031,9,2,2,15,15,60.20239579380996,60.21250869402386,0.5518545337517097,60.342315033120016
68,68,68,"(346, 347)",0.0037244620603758,0.0190157834155878,0.0016583747927031,0.0030485239625178,0.0220584200610904,0.0016583747927031,6,1,1,11,13,7.991273239741991,7.991172221924991,0.6822753238394078,7.377643052280978
69,69,69,"(347, 14)",0.0037244620603758,0.0186646856718358,0.0016583747927031,0.0035173829881027,0.0221944127498251,0.0016583747927031,6,10,0,13,13,6.151336115778633,6.149644213792734,9.226808270979161,4.550391078178212
70,70,70,"(14, 15)",0.0235025311432693,0.020709551121338,0.0033167495854063,0.015047346074416,0.022517223995967,0.0033167495854063,18,7,10,7,7,31.21253184454442,31.30067947140335,0.836350470673425,54.76329478687175
71,71,71,"(15, 341)",0.0114379118698806,0.0202992711787379,0.0016583747927031,0.0098679531901156,0.0221895124195032,0.0016583747927031,7,1,1,9,13,6.964605127649195,6.9664009416296615,0.670206774479041,6.330189738407994
72,72,72,"(341, 340)",0.0114379118698806,0.0199049316696375,0.0016583747927031,0.0089836319149833,0.0219228881496428,0.0016583747927031,8,3,2,14,14,7.919236815003523,7.978866834305281,0.8067422962426583,10.924516298042738
73,73,73,"(340, 339)",0.0114379118698806,0.0195256213065652,0.0016583747927031,0.0083361540903208,0.0217403060948569,0.0016583747927031,5,3,0,11,14,162.20212477641064,162.1435985233535,0.6725400273553785,165.32670932974065
74,74,74,"(339, 338)",0.0114379118698806,0.0191604969654602,0.0016583747927031,0.0077886768227098,0.0215831200672906,0.0016583747927031,11,11,4,18,19,27.992303105859396,27.993151784281206,0.8276611151339609,27.66734029415067
75,75,75,"(338, 337)",0.0114379118698806,0.018808777429467,0.0016583747927031,0.0073464713972258,0.0214598384284138,0.0016583747927031,8,15,0,15,15,23.924982383869043,23.92793322989674,9574.357792260036,23.44466898693911
76,76,76,"(337, 336)",0.0114379118698806,0.0184697378093604,0.0016583747927031,0.0070876724978781,0.0213867707040255,0.0016583747927031,8,16,0,16,16,163.0693262507453,163.0689636723557,1.0141604312494972,160.82856180532167
77,77,77,"(336, 335)",0.0114379118698806,0.0181427045567373,0.0016583747927031,0.0070071164991056,0.0213651744113947,0.0016583747927031,5,18,1,18,19,11.960973494498347,11.964421379273448,10.354734894199051,11.393136484413008
78,78,78,"(15, 12)",0.0112347437547165,0.0202903915069737,0.0024875621890547,0.0095762978798819,0.0228582259287338,0.0024875621890547,16,4,1,8,9,7.676622039134912,7.705045208924081,0.5711642127282968,93.59829347704053
79,79,79,"(12, 367)",0.0245402769462966,0.0203057650862068,0.0024875621890547,0.0212427002025165,0.0233499196499448,0.0024875621890547,10,5,0,18,18,13.975445823621877,13.971697608474667,0.559739319333816,13.636241158639272
80,80,80,"(367, 366)",0.0245402769462966,0.0199072316402832,0.0016583747927031,0.0225176493893096,0.023842473607212,0.0016583747927031,8,9,0,15,15,12.899073120494336,12.898828313091862,0.304288357872717,12.279517982111448
81,81,81,"(366, 365)",0.0245402769462966,0.0195240407965031,0.0016583747927031,0.0239971123786505,0.0243601914880723,0.0016583747927031,7,7,1,14,14,100.42175727681717,100.41613610828742,0.5202349344275484,100.24912989783317
82,82,82,"(365, 364)",0.0245402769462966,0.0191553233056433,0.0016583747927031,0.0254875853251215,0.0249050057822567,0.0016583747927031,13,7,0,14,14,13.980811968128354,13.980899898346799,0.38337758468098804,13.51248082032858
83,83,83,"(364, 363)",0.0245402769462966,0.0188002743655297,0.0016583747927031,0.0269890682287224,0.0254790526693849,0.0016583747927031,5,13,1,14,14,123.8232966556453,123.81916430367556,0.30420790087698124,123.65749784813443
84,84,84,"(363, 24)",0.0245402769462966,0.0184581477570136,0.0024875621890547,0.0296679602928983,0.0260846995717437,0.0024875621890547,15,11,0,13,13,15.985419263916743,15.986678080359532,0.5168557406066457,15.449534074323566
85,85,85,"(24, 25)",0.0285701506299759,0.0233160621761658,0.0033167495854063,0.0343386243961757,0.0266383937446159,0.0033167495854063,8,8,1,8,9,15.734511355629031,15.729762987534107,1.0198728779467374,14.023165300699825
86,86,86,"(25, 382)",0.047046578999883,0.0237738527046207,0.0024875621890547,0.0457780427571523,0.0272265492719268,0.0024875621890547,6,14,0,14,14,123.40777277901242,123.39655449146647,0.8252474052618876,123.01313573593802
87,87,87,"(382, 383)",0.047046578999883,0.0232275957704974,0.0016583747927031,0.045625623850936,0.0277043945693873,0.0016583747927031,4,14,1,13,14,15.859504580194049,15.862500668771066,0.5172580255853246,15.238688671831143
88,88,88,"(386, 385)",0.0314634756140917,0.0244629708513357,0.0016583747927031,0.0266683976754134,0.0272013713460844,0.0016583747927031,6,14,0,16,16,42.9229768551141,42.97421218768391,0.4098479362780594,377.1651510048277
89,89,89,"(385, 26)",0.0314634756140917,0.0238849718767329,0.0024875621890547,0.0257101071104169,0.0267003188097768,0.0024875621890547,13,10,0,11,14,374.6082714510272,374.40666630998874,0.37492960012873117,375.91725609071517
90,90,90,"(26, 27)",0.0428375697527864,0.0242763396271991,0.0033167495854063,0.0293305374153959,0.0263704545951501,0.0033167495854063,7,9,0,9,9,24.574990514391025,24.54004601144936,0.38361895566819537,22.93682871150032
91,91,91,"(27, 362)",0.0251088436277635,0.0237761962029059,0.0024875621890547,0.0198294273928647,0.0257708827488941,0.0024875621890547,6,13,0,17,17,23.351346956474604,23.293563747258037,0.23718722342907717,24.375584746079863
92,92,92,"(362, 361)",0.0251088436277635,0.0232316227461858,0.0016583747927031,0.017974139591122,0.0251795557040253,0.0016583747927031,6,14,1,14,14,52.97316927746761,52.97191161521588,0.38442352562555315,52.753602035851955
93,93,93,"(361, 360)",0.0251088436277635,0.0227114366961074,0.0016583747927031,0.0164726566875211,0.0246187764100679,0.0016583747927031,10,11,0,13,13,6.989918152745406,6.988764646086351,0.2582669563118513,6.805209385876277
94,94,94,"(360, 359)",0.0251088436277635,0.0222140357340209,0.0016583747927031,0.0149821837410501,0.0240862792091072,0.0016583747927031,13,11,0,13,14,5.795490270475365,5.784816221710984,0.18995896693217476,6.153587066352308
95,95,95,"(359, 358)",0.0251088436277635,0.0217379549018547,0.0016583747927031,0.0135027207517091,0.023580017597028,0.0016583747927031,8,14,0,9,14,52.035991110629304,51.98721309721256,0.22873923887682035,53.49032596085476
96,96,96,"(358, 13)",0.0251088436277635,0.0212818521917131,0.0024875621890547,0.0121185157031139,0.0230981383589979,0.0024875621890547,8,15,0,16,17,44.97669250365873,43.51056658284736,0.3478155925657736,80.25788705512518
97,97,97,"(13, 14)",0.0189481935642213,0.0211197310123811,0.0024875621890547,0.0073018649567074,0.0226236704372784,0.0024875621890547,16,9,4,9,9,16.026830722532388,15.907763094537477,0.1506959530131145,1.422626398712623
98,98,98,"(11, 9)",0.0184493392878852,0.0209764667002939,0.0024875621890547,0.0209094333937554,0.0266031367877704,0.0024875621890547,8,3,0,1,28,6.674074475581333,6.641217698357498,0.07056078526027838,4.481830769806519
99,99,99,"(9, 374)",0.0400095615318259,0.0228046289993192,0.0024875621890547,0.0278746542239196,0.026769661050809,0.0024875621890547,11,3,1,30,36,63.027155943411564,63.03429458027928,0.16107490546303002,64.75629654578796
100,100,100,"(374, 375)",0.0400095615318259,0.0223081334048574,0.0016583747927031,0.0272626494948371,0.0267370194652596,0.0016583747927031,3,5,0,38,38,7.90725784595371,7.900754373762774,0.6084158017539625,7.808203285805172
101,101,101,"(375, 376)",0.0400095615318259,0.0218327962634418,0.0016583747927031,0.0272449001757439,0.0267310931820196,0.0016583747927031,6,4,0,36,36,53.13193126998753,53.57311005296667,0.20323437122857832,59.78717113880469
102,102,102,"(376, 377)",0.0400095615318259,0.0213772932730656,0.0016583747927031,0.0273000476455671,0.0267530335632999,0.0016583747927031,7,4,0,32,32,6.926337470865629,6.929966293938259,0.9328184085606244,6.9016503873358035
103,103,103,"(377, 25)",0.0400095615318259,0.0209404083900541,0.0024875621890547,0.028486777722281,0.0268908312522297,0.0024875621890547,8,6,2,32,32,109.95642040218982,109.96110427478466,0.5220854453294714,109.84012574379702
104,104,104,"(25, 26)",0.0215331331619187,0.023769167093697,0.0033167495854063,0.0172940993810378,0.0266060713025061,0.0033167495854063,6,8,0,15,16,15.9850398395577,15.986303568562409,0.3470914796041516,15.899891471127578
105,105,105,"(26, 373)",0.0101590390232244,0.0242812273496013,0.0024875621890547,0.0085305405199266,0.0264857029911714,0.0024875621890547,2,7,1,27,28,109.4489674237086,109.43962334813547,13.773674470995253,109.77534523408555
106,106,106,"(373, 372)",0.0101590390232244,0.0237116847879514,0.0016583747927031,0.0063559515807531,0.0262310770836958,0.0016583747927031,6,11,0,22,24,14.28874193723237,14.28527098603606,0.797006999758629,15.778152015268889
107,107,107,"(372, 371)",0.0101590390232244,0.0231682483574749,0.0016583747927031,0.0059840066719444,0.026079058904939,0.0016583747927031,10,14,0,28,28,7.685782427231828,7.676689315713445,0.14538579129455306,6.391564686950339
108,108,108,"(370, 369)",0.0054849247145029,0.0221353449699906,0.0016583747927031,0.0047150873194009,0.0255000634329936,0.0016583747927031,11,12,0,23,24,64.71131226624749,64.70691776790969,0.15238554992356584,64.65199655701508
109,109,109,"(369, 368)",0.0054849247145029,0.0216610388677347,0.0016583747927031,0.0051121435486593,0.0256595744680851,0.0016583747927031,5,10,2,31,32,7.939292102552984,7.934620940559627,0.2582669563118513,7.6982148871673965
110,110,110,"(368, 27)",0.0054849247145029,0.0212066327876347,0.0024875621890547,0.0062420207526127,0.0258437801350048,0.0024875621890547,4,11,2,34,34,59.753699387500674,59.75967042961853,0.22632552900474695,59.8440926612028
111,111,111,"(27, 24)",0.0232136508395256,0.0237696355716735,0.0033167495854063,0.0150806133007447,0.0262482044138771,0.0033167495854063,5,8,0,12,14,7.966773266843731,7.966561446685571,0.3659988736020597,7.782044085176453
112,112,112,"(24, 378)",0.0191837771558463,0.0233277883090254,0.0024875621890547,0.0137590143762761,0.0259740259740259,0.0024875621890547,4,9,0,34,34,19.22732939454713,19.15649242951153,0.5446938611312253,125.8962987912129
113,113,113,"(378, 379)",0.0191837771558463,0.0228085106382978,0.0016583747927031,0.0129829130545183,0.0258476574220926,0.0016583747927031,7,17,1,34,34,129.67347823730285,129.6498314696913,0.24845120283208624,129.4061973728528
114,114,114,"(379, 380)",0.0191837771558463,0.0223118478502183,0.0016583747927031,0.0129246314954719,0.02582938896147,0.0016583747927031,7,9,1,36,36,17.2688492601225,17.255524049007544,0.34693056561268004,16.78073425395756
115,115,115,"(380, 381)",0.0191837771558463,0.0218363540893371,0.0016583747927031,0.0129383718106639,0.0258360290494654,0.0016583747927031,10,4,0,37,38,16.46181364843623,16.47118934246429,0.3821707297449513,15.456382620410913
116,116,116,"(381, 8)",0.0191837771558463,0.0213807041804063,0.0016583747927031,0.013058612772643,0.0258676161468834,0.0016583747927031,8,10,0,34,34,12.346577050246626,12.316729976994276,0.15367286185533832,15.382395868418097
117,117,117,"(8, 10)",0.0283945237915014,0.0239347450731339,0.0024875621890547,0.0169360727062932,0.0260396424407306,0.0024875621890547,11,12,0,27,28,24.53753590980541,24.14172596436788,0.1522246359320943,104.62740915384903
118,118,118,"(16, 17)",0.00864969757024,0.0197559177655827,0.0024875621890547,0.0029462246194599,0.0222731134340486,0.0024875621890547,8,3,0,15,16,7.987262182232099,7.942753196725697,0.06895164534556279,0.3957187231016803
119,119,119,"(17, 348)",0.0169867582328101,0.0202617563548999,0.0024875621890547,0.0084120721033488,0.0227568638550806,0.0024875621890547,11,13,1,29,30,10.873543281478671,10.78075009362795,0.24885348781076513,92.27693574342278
120,120,120,"(348, 349)",0.0169867582328101,0.0198649316422335,0.0016583747927031,0.0097913995513306,0.0232244646433523,0.0016583747927031,7,9,0,28,28,6.390373461976258,6.463538601465946,0.39222785421192374,25.085213876726172
121,121,121,"(349, 350)",0.0169867582328101,0.0194833519119856,0.0016583747927031,0.0112708625406716,0.0237154150197628,0.0016583747927031,7,10,2,23,30,12.109165808444903,12.123214381253009,0.3634242497385148,11.799745518506043
122,122,122,"(350, 351)",0.0169867582328101,0.0191161552117676,0.0016583747927031,0.0127613354871425,0.0242314647377938,0.0016583747927031,11,13,0,29,30,9.74020272101469,9.751377668396554,0.31193177246761605,3.5226975038359343
123,123,123,"(351, 352)",0.0169867582328101,0.0187625433669897,0.0016583747927031,0.0142628183907434,0.0247745434376219,0.0016583747927031,13,11,0,31,32,60.01539378828121,61.17644855812958,0.34725239359562315,186.62782081508925
