Nodo,BC,CC,DC,DiBC,DiCC,DiDC
175,0.02541336491184045,0.030865337272279664,0.002991026919242273,0.06166300547080363,0.02671247469905188,0.002991026919242273
176,0.050943183213604235,0.032729645945504975,0.003988035892323031,0.053704095393697256,0.027942610391419417,0.003988035892323031
177,0.0425029641303697,0.03210319111480972,0.002991026919242273,0.060011285883817975,0.028639141111301468,0.002991026919242273
178,0.04119300695568392,0.031866560762509925,0.002991026919242273,0.060011285883817975,0.027844095275109657,0.002991026919242273
179,0.03382268506286019,0.03248372575055867,0.003988035892323031,0.0687708403162341,0.028237612612612612,0.003988035892323031
180,0.0812951115500319,0.035369207983637775,0.003988035892323031,0.10572970978013355,0.03042620961625967,0.003988035892323031
181,0.05259761079332302,0.03463876225998066,0.003988035892323031,0.0945101156941685,0.03024637375229939,0.003988035892323031
182,0.0949964954845287,0.03455879819453537,0.003988035892323031,0.07041719390824766,0.029561731851808187,0.003988035892323031
183,0.10808505800971649,0.0352858399296394,0.003988035892323031,0.06411000341812703,0.029556505083247385,0.003988035892323031
184,0.07200453927461256,0.03409824919258882,0.003988035892323031,0.07629726067496594,0.029778516715159433,0.003988035892323031
185,0.07245426544795179,0.033418851830873286,0.003988035892323031,0.0721521728891834,0.02918497395757558,0.003988035892323031
186,0.04895066511766338,0.033911485275721,0.003988035892323031,0.09667446429838888,0.028651412574627933,0.003988035892323031
187,0.07764615963522066,0.03461127023016667,0.003988035892323031,0.10789405838435409,0.029946555996775447,0.003988035892323031
188,0.028050583151224297,0.029224090207161796,0.003988035892323031,0.054253772282619676,0.026069553464677445,0.003988035892323031
189,0.009889047553601689,0.029282106676787434,0.003988035892323031,0.04310713899552176,0.025601102659655928,0.003988035892323031
190,0.051522135054370546,0.029498264807952472,0.002991026919242273,0.018522230097086367,0.025031820110309716,0.002991026919242273
191,0.05339320963526791,0.029791784239760002,0.002991026919242273,0.018522230097086367,0.024423503055981687,0.002991026919242273
192,0.012235900336579248,0.029840533142925146,0.002991026919242273,0.042615151883006894,0.026432298529489275,0.002991026919242273
193,0.01667367539832931,0.029593131325052372,0.003988035892323031,0.07877606369182528,0.026214683359034003,0.003988035892323031
194,0.021747130937673907,0.03135746889264053,0.002991026919242273,0.03740993064907558,0.025976380399875685,0.002991026919242273
195,0.030831187483325938,0.03125973945022752,0.002991026919242273,0.0490614886639388,0.0265210608424337,0.002991026919242273
196,0.03978711290160563,0.030582997926576413,0.002991026919242273,0.06379556795822981,0.02725099168613813,0.002991026919242273
197,0.0328686813945848,0.030035335689045935,0.002991026919242273,0.06379556795822981,0.02653018039464635,0.002991026919242273
198,0.02375935246268932,0.030445604662457503,0.003988035892323031,0.048100925812999185,0.026102797657774887,0.003988035892323031
199,0.037569957526471964,0.030529007122420404,0.002991026919242273,0.03326484286329302,0.0255144870392511,0.002991026919242273
200,0.047607363863446,0.02941866604094562,0.0019940179461615153,0.04210929136362416,0.02300828114605556,0.0019940179461615153
201,0.02926114530816228,0.031008470908303963,0.003988035892323031,0.05345804142557599,0.02683827464411859,0.003988035892323031
