Nodo,BC,CC,DC,DiBC,DiCC,DiDC
246,0.024210874578758593,0.05316500711237553,0.010033444816053512,0.020583151893335726,0.04756601972637607,0.010033444816053512
247,0.00913110922617774,0.051304049416609473,0.010033444816053512,0.030821231098441496,0.04649354688228891,0.010033444816053512
248,0.012821221174285594,0.05345012513407222,0.010033444816053512,0.030821231098441496,0.04444774788167088,0.010033444816053512
249,0.017482936953775056,0.051765927977839334,0.010033444816053512,0.017171331732172116,0.04444774788167088,0.010033444816053512
250,0.01635310746383306,0.05091094840796867,0.010033444816053512,0.017171331732172116,0.04649354688228891,0.010033444816053512
251,0.012411501381845292,0.05232761638081904,0.010033444816053512,0.027409410937277875,0.04827252179528576,0.010033444816053512
252,0.009036213593459397,0.051023890784982935,0.010033444816053512,0.027409410937277875,0.046070878274268104,0.010033444816053512
253,0.023037211498711446,0.05499356262644841,0.010033444816053512,0.022139420738778778,0.046070878274268104,0.010033444816053512
254,0.02015234966720231,0.05325970787317421,0.010033444816053512,0.022139420738778778,0.04827252179528576,0.010033444816053512
255,0.02276901276270289,0.05576277508392391,0.010033444816053512,0.03237749994388453,0.05125128556736373,0.010033444816053512
256,0.01738490746761117,0.053971119133574004,0.010033444816053512,0.03237749994388453,0.048776508972267534,0.010033444816053512
257,0.02842289373644413,0.058962729244724905,0.010033444816053512,0.030205083312757668,0.048776508972267534,0.010033444816053512
258,0.02581718711987017,0.056887366818873665,0.010033444816053512,0.03020508331275767,0.05125128556736373,0.010033444816053512
259,0.03473554407069698,0.05987184621545855,0.010033444816053512,0.04044316251786343,0.0546617915904936,0.010033444816053512
260,0.028528577340362616,0.05772200772200772,0.010033444816053512,0.040443162517863424,0.05185570586194936,0.010033444816053512
261,0.03279434932794463,0.0637662614629985,0.010033444816053512,0.03852513598647243,0.05185570586194936,0.010033444816053512
262,0.030778986761173074,0.06124539123310119,0.010033444816053512,0.03852513598647243,0.0546617915904936,0.010033444816053512
263,0.04888842800329255,0.06485900216919739,0.010033444816053512,0.04876321519157821,0.058627450980392154,0.010033444816053512
264,0.041480827852901615,0.062239800166527894,0.010033444816053512,0.048763215191578196,0.05541141586360267,0.010033444816053512
265,0.03434799322797115,0.06656277827248441,0.010033444816053512,0.04715195319222166,0.058627450980392154,0.010033444816053512
266,0.05714196959770716,0.06776971894832276,0.010033444816053512,0.05739003239732747,0.05974025974025974,0.010033444816053512
267,0.035263030640601684,0.06968072710323933,0.010033444816053512,0.04715195319222166,0.05541141586360267,0.010033444816053512
268,0.06654519964276472,0.07102137767220902,0.010033444816053512,0.05739003239732749,0.06349543427479296,0.010033444816053512
269,0.07772784804911924,0.07467532467532467,0.010033444816053512,0.06920046688065372,0.06504241896889276,0.010033444816053512
270,0.09278578391606353,0.07920529801324504,0.010033444816053512,0.06920046688065372,0.06951871657754011,0.010033444816053512
271,0.03526592529776994,0.07317670093000489,0.010033444816053512,0.05896238767554788,0.06349543427479296,0.010033444816053512
272,0.03388860766468096,0.0772011360702298,0.010033444816053512,0.058962387675547866,0.05974025974025974,0.010033444816053512
273,0.05473759988100048,0.08094206821873308,0.010033444816053512,0.10340000919224734,0.0610079575596817,0.010033444816053512
274,0.13675004173331406,0.08261950815142305,0.010033444816053512,0.08824362341286761,0.07023725628376791,0.010033444816053512
275,0.1248897456289012,0.07843651626442812,0.010033444816053512,0.08824362341286761,0.06567098616296947,0.010033444816053512
276,0.05561925739941284,0.07682425488180884,0.010033444816053512,0.10340000919224734,0.06492942453854506,0.010033444816053512
277,0.04602489742372773,0.07303370786516854,0.006688963210702341,0.09004452895611346,0.042781513807411645,0.006688963210702341
278,0.10971474493868374,0.07458219007233724,0.006688963210702341,0.07488814317673374,0.06181517469505892,0.006688963210702341
279,0.04171003692873737,0.0697294776119403,0.006688963210702341,0.09004452895611346,0.04459358687546607,0.006688963210702341
280,0.10549043989503387,0.07122439256788947,0.006688963210702341,0.07488814317673374,0.05838703378246436,0.006688963210702341
281,0.10144819759097194,0.06828042932176295,0.006688963210702341,0.07488814317673374,0.05531914893617021,0.006688963210702341
282,0.037578473717301365,0.06683057666517657,0.006688963210702341,0.09004452895611346,0.046565955458651304,0.006688963210702341
283,0.033629989901515944,0.06427343078245916,0.006688963210702341,0.09004452895611346,0.04872087339090761,0.006688963210702341
284,0.09758773558585943,0.0656854130052724,0.006688963210702341,0.07488814317673374,0.052557567235014944,0.006688963210702341
285,0.03469634426460534,0.06200746578183326,0.010033444816053512,0.09347879530254789,0.051084913719460105,0.010033444816053512
286,0.09818869121931094,0.06338774644901421,0.010033444816053512,0.07832240952316817,0.05691985532076908,0.010033444816053512
287,0.0940071210986891,0.06119525173966435,0.010033444816053512,0.07832240952316817,0.053883582627500454,0.010033444816053512
288,0.030366124483444314,0.05984787830264211,0.010033444816053512,0.09347879530254789,0.053806010437286306,0.010033444816053512
289,0.015732494097076104,0.05556587994796506,0.010033444816053512,0.028734484074431552,0.04261080233718113,0.010033444816053512
290,0.02187945536525902,0.05776661514683153,0.010033444816053512,0.06317644518695001,0.04551682143400822,0.010033444816053512
291,0.021406662207362245,0.05746684605035556,0.013377926421404682,0.051848977790034105,0.047325102880658436,0.013377926421404682
292,0.08699514297343239,0.05918448139350752,0.010033444816053512,0.05936660606196641,0.05419612108029726,0.010033444816053512
293,0.08823699203999066,0.09651387992253066,0.013377926421404682,0.07878601920402317,0.0803115766854687,0.013377926421404682
294,0.04896170504683489,0.09429202144433932,0.013377926421404682,0.01964174819441817,0.07461941602196157,0.013377926421404682
295,0.012914275744334331,0.09234095120444719,0.010033444816053512,0.02128526443889737,0.07445219123505976,0.010033444816053512
296,0.029594128850405892,0.0917459343356858,0.013377926421404682,0.03970789455834339,0.07988244723483837,0.013377926421404682
297,0.0022923671952175674,0.08487084870848709,0.006688963210702341,0.009453104040206453,0.0670704351727232,0.006688963210702341
298,0.009014874384784578,0.09022329511164756,0.006688963210702341,0.009874134067302457,0.07196149217809868,0.006688963210702341
299,0.027783217671347372,0.07945787935158119,0.010033444816053512,0.05713489409141583,0.05646836638338055,0.010033444816053512
