,Unnamed: 0.1,Unnamed: 0,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation,mean_state_RW,mean_state_RW_lim,mean_state_RWM,mean_state_RWM_lim
10,10,10,10,"(1, 0)",0.0170933394342937,0.060236643958408,0.0059523809523809,0.0053005828378708,0.0655141037306642,0.0059523809523809,6,6,3,6,6,44.16962,5.807019421111765,2.246520234934428,5.16881853224056
11,11,11,11,"(5, 4)",0.0295966078059233,0.0659513216435488,0.0079365079365079,0.0351641868912878,0.0747109398161873,0.0079365079365079,8,7,0,0,20,20.56244,7.502220319940078,0.363343792742779,1.5375921559821863
12,12,12,12,"(4, 2)",0.0278603323370435,0.065977222149496,0.0079365079365079,0.0333569554952121,0.0726958026828212,0.0079365079365079,14,9,0,81,182,20.6673,16.430581563319244,0.3626196797811569,31.813891695670076
13,13,13,13,"(2, 1)",0.0075399455121125,0.0622222222222222,0.0059523809523809,0.0056498840417612,0.0679245283018867,0.0059523809523809,15,16,0,16,16,21.41922,15.636723556792038,0.3784697079411054,12.900116013622243
14,14,14,14,"(7, 5)",0.0058964634511354,0.0585978374607603,0.0059523809523809,0.0081339201994358,0.0754716981132075,0.0059523809523809,7,3,0,6,16,21.4068,6.350543042105826,0.3775042239922761,0.9635118446165936
15,15,15,15,"(5, 11)",0.0312438183289163,0.0659685863874345,0.0079365079365079,0.0572498250324059,0.0795203534237929,0.0079365079365079,6,11,0,1,196,20.57188,7.262425766411642,0.3820098157534797,1.7158788967478762
16,16,16,16,"(11, 9)",0.023623283904207,0.0659599528857479,0.0079365079365079,0.0482590271915209,0.0772295433650015,0.0079365079365079,8,14,0,20,28,20.66604,10.125247445294526,0.373883659184166,19.468507915122935
17,17,17,17,"(8, 10)",0.0483421949065587,0.0667372881355932,0.0079365079365079,0.0189890048300385,0.0741831027377097,0.0079365079365079,21,28,0,27,28,41.59092,24.97667326520785,4.86885509695068,26.988061824033533
18,18,18,18,"(10, 4)",0.0264946191742556,0.0626009191404794,0.0059523809523809,0.0088172575536465,0.0727692751949177,0.0059523809523809,14,16,2,0,196,20.8066,12.948263870311914,0.3572290610668597,1.1930316979154971
19,19,19,19,"(4, 6)",0.0282308946431354,0.0659599528857479,0.0059523809523809,0.0061393341677426,0.0726748377793799,0.0059523809523809,6,10,1,1,14,20.6796,9.54020651650527,0.3717113202993,5.393099060663897
20,20,20,20,"(9, 25)",0.0432581474661993,0.0694310511089681,0.0079365079365079,0.0726052115000483,0.077634011090573,0.0079365079365079,25,29,0,174,174,19.3227,39.91220373441764,0.3399308069836672,172.9645222858426
21,21,21,21,"(24, 8)",0.0328189699328935,0.061053906723198,0.0059523809523809,0.0116654936331664,0.0711161281219133,0.0059523809523809,20,27,0,174,174,22.2243,23.0675726285378,0.4004344677769732,172.9587964522286
22,22,22,22,"(15, 12)",0.0059753159050233,0.0545513583721181,0.0059523809523809,0.0047212073848921,0.0654460459680561,0.0059523809523809,5,7,0,4,9,22.7937,5.082981113905088,0.4072733124145144,4.090041540361513
23,23,23,23,"(12, 24)",0.014342802782699,0.0602510460251046,0.0079365079365079,0.0123789838188374,0.0697288323187603,0.0079365079365079,25,22,1,88,89,22.12278,18.93092932427372,0.3919864832247164,87.47913625987051
24,24,24,24,"(24, 25)",0.0087441526201821,0.0610391183238464,0.0079365079365079,0.0104646573373973,0.0698447893569844,0.0079365079365079,9,9,0,9,9,22.25082,8.801508747525547,0.4132271300989621,8.03124883050784
25,25,25,25,"(26, 27)",0.0222554105382137,0.0652934317916828,0.0079365079365079,0.0159849577213764,0.0704500978473581,0.0079365079365079,9,9,0,9,9,21.47838,8.904874003531111,0.3878027194464559,7.977134089293066
26,26,26,26,"(27, 13)",0.009034502358487,0.0617344439000489,0.0079365079365079,0.0078730395058491,0.0662721893491124,0.0079365079365079,88,89,0,88,89,22.39628,87.46048900540367,0.4203878027194465,87.92182178810673
27,27,27,27,"(13, 14)",0.0091642135095699,0.0610391183238464,0.0059523809523809,0.0038939204377955,0.0655226209048362,0.0059523809523809,9,9,2,8,9,22.23674,8.925258145631588,0.4120202751629254,8.060476778563677
28,28,28,28,"(19, 16)",0.0108549759643199,0.054967826371469,0.0059523809523809,0.0018375082957509,0.0601791044776119,0.0059523809523809,7,5,0,6,7,46.67064,6.400032101011182,2.0504465363263336,3.5837730623853896
29,29,29,29,"(17, 18)",0.0042047413177773,0.0576791027695124,0.0059523809523809,0.003985284572197,0.06351606805293,0.0059523809523809,10,10,0,8,10,22.7706,9.988818147771656,0.4099283932737951,9.06721305340369
30,30,30,30,"(16, 17)",0.0044904796466852,0.0521199586349534,0.0059523809523809,0.002400619978328,0.0620460421026714,0.0059523809523809,5,8,0,3,16,23.3124,6.329998394949441,0.4175718078686942,5.172411212155234
31,31,31,31,"(17, 20)",0.0141009432821062,0.0576791027695124,0.0079365079365079,0.0096244563699052,0.0660031430068098,0.0079365079365079,60,66,1,174,178,22.77696,56.77256433577658,0.4166063239198648,175.4185472100595
32,32,32,32,"(23, 18)",0.0046621630759659,0.0588853838065194,0.0039682539682539,0.0044828192954957,0.0626865671641791,0.0039682539682539,176,160,0,173,178,23.89142,171.4869188379434,0.4282725883015528,171.66969799034467
33,33,33,33,"(18, 19)",0.0108549759643199,0.0581449007844946,0.0059523809523809,0.0036464252305233,0.0617344439000489,0.0059523809523809,16,16,1,16,16,46.69436,15.962495318602535,2.582830477109985,15.246510235395382
34,34,34,34,"(20, 21)",0.0130611793234271,0.0581449007844946,0.0079365079365079,0.0102790724751154,0.06667548617542,0.0079365079365079,18,18,1,18,18,23.3365,17.871435450216683,0.4334218360286427,16.845664458665468
35,35,35,35,"(22, 23)",0.0196098822785132,0.0625155048375093,0.0079365079365079,0.0155304022781644,0.0665522250099036,0.0079365079365079,14,14,0,14,14,47.80244,13.871274945160772,3.7443881245474295,13.169379888477229
36,36,36,36,"(25, 26)",0.0289289328754159,0.0667372881355932,0.0079365079365079,0.0484867834339188,0.0742815033161385,0.0079365079365079,16,15,0,16,16,20.75256,15.59429672034669,0.3839407836511385,14.992215860184873
37,37,37,37,"(26, 21)",0.0219754329582693,0.0652934317916828,0.0079365079365079,0.0324378623480498,0.0719897157548921,0.0079365079365079,112,111,0,112,112,21.54094,110.26419132202663,0.3893314023654357,110.95696268852214
38,38,38,38,"(23, 20)",0.0129596476319708,0.058857876912297,0.0059523809523809,0.0036612524066802,0.0650154798761609,0.0059523809523809,11,17,0,0,18,23.88816,12.550906853565888,0.4277093893314023,8.26510983870364
39,39,39,39,"(20, 27)",0.0139994115906498,0.0581449007844946,0.0079365079365079,0.0064203434799157,0.0661938534278959,0.0079365079365079,81,109,0,112,112,23.27294,91.51425819913328,0.4250543084721216,110.54986714569064
40,40,40,40,"(27, 24)",0.0272203197703765,0.0617344439000489,0.0079365079365079,0.0087678524291031,0.0683111954459203,0.0079365079365079,14,14,1,14,14,22.38918,13.79963618853994,0.4261002494166868,13.012237565959358
41,41,41,41,"(21, 22)",0.0052459652857267,0.0617344439000489,0.0059523809523809,0.0089499467087901,0.0684503599076463,0.0059523809523809,18,18,0,18,18,22.42682,17.9688085174683,0.4145144420307345,17.160248493694098
42,42,42,42,"(21, 32)",0.0297906469959699,0.0617344439000489,0.0079365079365079,0.027771761235175,0.0707865168539325,0.0079365079365079,130,130,1,126,130,22.43462,129.24546573217057,0.4096870222865878,128.66666666666666
43,43,43,43,"(32, 33)",0.0360149847004744,0.0625155048375093,0.0079365079365079,0.0279927071823266,0.0705684682161859,0.0079365079365079,15,16,1,12,16,23.8969,15.862661173826975,0.4385710837557325,14.429662063545528
44,44,44,44,"(34, 35)",0.020623065245805,0.0616664627431787,0.0079365079365079,0.0165068873905184,0.0658995815899581,0.0079365079365079,16,16,0,15,16,21.87416,15.946230806270398,0.3884463754123421,14.725534224018562
45,45,45,45,"(35, 22)",0.0123758454222101,0.0584009269988412,0.0059523809523809,0.0130946608632093,0.0658565268522148,0.0059523809523809,93,92,0,129,132,25.32434,98.19009148788189,0.4746962748410974,130.93671644025298
46,46,46,46,"(29, 30)",0.0131228645463901,0.0613138686131386,0.0059523809523809,0.0112322139945836,0.0714184497661895,0.0059523809523809,5,8,0,3,8,21.58644,6.272323578192713,0.3758950840775605,2.9413195613936605
47,47,47,47,"(30, 33)",0.018023925702582,0.0638055450056969,0.0079365079365079,0.014695555484427,0.0710059171597633,0.0079365079365079,49,51,0,50,58,20.73236,52.13717832111711,0.364067905704401,55.15983683245388
48,48,48,48,"(33, 34)",0.0180163944537927,0.0609579100145137,0.0079365079365079,0.0165647644077683,0.0678422398707766,0.0079365079365079,10,10,0,9,10,22.3405,9.988497137659836,0.399790811811087,9.033194865461622
49,49,49,49,"(34, 37)",0.0216908188653801,0.061681556725003,0.0079365079365079,0.0204290530635151,0.0656934306569343,0.0079365079365079,51,51,1,51,51,21.8854,50.96939703600663,0.3902164293185292,50.21829272856555
50,50,50,50,"(37, 38)",0.0078765877899646,0.0583738707435719,0.0059523809523809,0.00560444755448,0.061832903938167,0.0059523809523809,8,8,0,8,8,25.29512,7.9836819859825585,0.4662482902888406,7.213689607424872
51,51,51,51,"(39, 36)",0.0127848742766379,0.0528523489932885,0.0059523809523809,0.007503545385272,0.0603520536462699,0.0059523809523809,6,6,0,2,7,57.53068,6.215237279974319,2.6743100812615657,3.9174057857116127
52,52,52,52,"(36, 35)",0.0100433866941961,0.0502342270507325,0.0059523809523809,0.0106332610978127,0.0635240736072599,0.0059523809523809,7,3,0,27,52,28.80094,5.566796854100904,0.5654517660310564,7.875715729201751
53,53,53,53,"(35, 32)",0.0182906065177909,0.0583738707435719,0.0079365079365079,0.0154812253056528,0.067316682249232,0.0079365079365079,8,8,0,8,8,25.34902,7.829383125568455,0.4645586933783892,6.521013435125931
54,54,54,54,"(32, 31)",0.0120662688132866,0.0625155048375093,0.0079365079365079,0.0123576844031702,0.0684410646387832,0.0079365079365079,57,57,1,58,58,23.86644,57.59221015461987,0.4543406549199453,56.98806182403353
55,55,55,55,"(31, 28)",0.0076172167161942,0.0609579100145137,0.0059523809523809,0.0046687242287498,0.0697867626696206,0.0059523809523809,8,8,0,5,8,22.30174,7.976191750040126,0.3951243060584117,7.080573331836384
56,56,56,56,"(25, 28)",0.0230733672109656,0.0667726550079491,0.0059523809523809,0.0255949030291918,0.0741940232592374,0.0059523809523809,63,63,0,63,63,20.78584,62.53159274517147,0.3810443318046504,62.06429400097301
57,57,57,57,"(28, 29)",0.0326786554977364,0.0652934317916828,0.0079365079365079,0.02521590332455,0.0737381126554498,0.0079365079365079,7,8,0,6,8,43.11102,7.889786528275641,4.6422881969587255,7.084390554245724
58,58,58,58,"(30, 31)",0.0108528585239747,0.0638055450056969,0.0079365079365079,0.0075222565784725,0.0693069306930693,0.0079365079365079,8,9,0,7,9,20.69178,8.889733026590338,0.3713894923163569,7.694921597245612
59,59,59,59,"(31, 26)",0.0153019106210671,0.0609579100145137,0.0079365079365079,0.0133710487344616,0.069526831287074,0.0079365079365079,63,60,0,64,64,22.26594,62.14964421379273,0.4174108938772226,62.960143707196586
60,60,60,60,"(36, 37)",0.0007534160118653,0.0502142074324997,0.0059523809523809,0.0006380458036736,0.0589198036006546,0.0059523809523809,8,8,0,3,8,28.78108,7.71681557969076,0.559015206372194,4.467796863889824
61,61,61,61,"(37, 40)",0.0145676470872807,0.0583873957367933,0.0059523809523809,0.0074716366827729,0.0621378375046233,0.0059523809523809,57,57,0,57,57,25.28912,56.80696591942646,0.4679378871992919,56.23951199431159
62,62,62,62,"(40, 41)",0.0250639568327384,0.0557830658550083,0.0079365079365079,0.0134811690305722,0.0611353711790393,0.0079365079365079,8,8,0,7,8,57.5101,7.904606495104596,3.158902566578164,7.32659705849332
63,63,63,63,"(42, 43)",0.0067271634741813,0.0540482573726541,0.0079365079365079,0.0031218312181117,0.0571493366594852,0.0079365079365079,8,8,1,8,8,27.9474,7.984966026429832,0.5426824362378309,7.262003667527413
64,64,64,64,"(43, 38)",0.0029202149160967,0.0514180779432768,0.0059523809523809,0.0049175572195253,0.0562814070351758,0.0059523809523809,55,55,0,53,55,32.24314,54.77229682735006,0.6634483868372355,54.28041615209012
65,65,65,65,"(38, 39)",0.0127848742766379,0.0557830658550083,0.0059523809523809,0.0070627950293198,0.0590578861026482,0.0059523809523809,8,8,0,8,8,57.5438,7.933550906853566,3.54308472121651,7.302571011563939
66,66,66,66,"(41, 42)",0.0050324955967189,0.0528523489932885,0.0059523809523809,0.0022866399717112,0.0579376939878146,0.0059523809523809,6,7,0,5,7,28.79466,6.468888769996255,0.5532223026792179,4.727817072714345
67,67,67,67,"(42, 45)",0.0117581313219525,0.0540482573726541,0.0079365079365079,0.0062141764516369,0.05687845615619,0.0079365079365079,61,61,0,61,61,27.96858,60.21250869402386,0.5518545337517097,60.342315033120016
68,68,68,68,"(45, 46)",0.0040083416284238,0.0513971038139914,0.0059523809523809,0.0017150694634564,0.0539152759948652,0.0059523809523809,8,8,1,8,8,32.25422,7.991172221924991,0.6822753238394078,7.377643052280978
69,69,69,69,"(47, 44)",0.0101849222127552,0.0468575678690963,0.0059523809523809,0.0016363929131507,0.0525711901533326,0.0059523809523809,7,7,6,7,7,73.0772,6.149644213792734,9.22680827097916,4.550391078178212
70,70,70,70,"(44, 43)",0.0047012896167965,0.0447880565182617,0.0059523809523809,0.0038524093782098,0.0552268244575936,0.0059523809523809,44,55,0,52,62,36.5176,31.30067947140335,0.836350470673425,54.76329478687175
71,71,71,71,"(43, 40)",0.0085082381748811,0.0513971038139914,0.0059523809523809,0.0043410890836221,0.0578446000229542,0.0059523809523809,7,7,0,7,7,32.18516,6.9664009416296615,0.670206774479041,6.330189738407994
72,72,72,72,"(44, 45)",0.003495561025382,0.0447721417784489,0.0059523809523809,0.0018019417121603,0.0541935483870967,0.0059523809523809,7,8,0,6,14,36.50826,7.978866834305281,0.8067422962426583,10.924516298042738
73,73,73,73,"(45, 52)",0.0112453507189106,0.0513971038139914,0.0079365079365079,0.00646680473622,0.0571493366594852,0.0079365079365079,161,153,0,165,166,32.2649,162.1435985233535,0.6725400273553785,165.32670932974065
74,74,74,74,"(52, 53)",0.0008086402221591,0.0491467576791808,0.0079365079365079,0.0021268210559923,0.0563947633434038,0.0079365079365079,28,28,6,27,28,36.52472,27.993151784281206,0.8276611151339609,27.66734029415067
75,75,75,75,"(54, 55)",0.0311731040173346,0.0531253293981237,0.0079365079365079,0.0072372492667045,0.0563317313065832,0.0079365079365079,24,24,9864,24,24,81.49936,23.92793322989674,9574.357792260036,23.44466898693911
76,76,76,76,"(55, 46)",0.0041885090137548,0.0504807692307692,0.0039682539682539,0.0020082853129062,0.0535145466128689,0.0039682539682539,163,161,0,153,164,40.80032,163.0689636723557,1.0141604312494972,160.82856180532167
77,77,77,77,"(46, 47)",0.0101849222127552,0.0491467576791808,0.0059523809523809,0.0007222293077051,0.0516234763904537,0.0059523809523809,12,12,12,10,12,73.0486,11.964421379273448,10.354734894199051,11.393136484413008
78,78,78,78,"(41, 48)",0.0180433896654429,0.052863436123348,0.0059523809523809,0.0119616554395181,0.0636926576519651,0.0059523809523809,6,9,0,93,101,28.78064,7.705045208924081,0.5711642127282968,93.59829347704051
79,79,79,79,"(48, 49)",0.0024338098393764,0.0540482573726541,0.0079365079365079,0.0049520299997799,0.0628977910894796,0.0079365079365079,14,14,0,14,14,28.02128,13.971697608474669,0.559739319333816,13.636241158639272
80,80,80,80,"(50, 51)",0.0395853497355441,0.0585433848298292,0.0079365079365079,0.0181345230623382,0.0629449231922068,0.0079365079365079,13,13,0,13,13,17.81652,12.898828313091862,0.304288357872717,12.279517982111448
81,81,81,81,"(51, 42)",0.0134527991994149,0.0558882235528942,0.0079365079365079,0.0133919249378676,0.0595744680851063,0.0079365079365079,101,100,0,99,101,27.13638,100.41613610828742,0.5202349344275484,100.24912989783316
82,82,82,82,"(49, 50)",0.0258042867894774,0.0619164619164619,0.0079365079365079,0.0240575089089746,0.0658995815899581,0.0079365079365079,14,14,0,14,14,21.44748,13.9808998983468,0.383377584680988,13.51248082032858
83,83,83,83,"(50, 53)",0.0121476599553685,0.0585705984892504,0.0079365079365079,0.015260734433999,0.0621838371375694,0.0079365079365079,124,124,0,124,124,17.87496,123.81916430367556,0.3042079008769812,123.65749784813444
84,84,84,84,"(53, 54)",0.0116993335711101,0.0558882235528942,0.0059523809523809,0.0066844291757814,0.0587549545348566,0.0059523809523809,16,16,0,16,16,27.1344,15.986678080359532,0.5168557406066457,15.449534074323566
85,85,85,85,"(55, 52)",0.024996523433003,0.0504605526631958,0.0059523809523809,0.0032361664927339,0.0570846075433231,0.0059523809523809,16,16,1,9,16,40.72962,15.729762987534109,1.0198728779467374,14.023165300699825
86,86,86,86,"(52, 51)",0.0354332339297548,0.0491467576791808,0.0079365079365079,0.015586989567928,0.0603303806559731,0.0079365079365079,119,123,0,124,124,36.45582,123.39655449146647,0.8252474052618876,123.01313573593802
87,87,87,87,"(51, 48)",0.0615657844658839,0.0558882235528942,0.0079365079365079,0.0221516608779181,0.0637893937476268,0.0079365079365079,16,14,0,13,16,27.19678,15.862500668771066,0.5172580255853246,15.238688671831143
88,88,88,88,"(33, 64)",0.0360225159492634,0.0609579100145137,0.0079365079365079,0.0250856680001123,0.0714792228052758,0.0079365079365079,36,43,0,376,382,22.31852,42.97421218768391,0.4098479362780594,377.1651510048277
89,89,89,89,"(67, 34)",0.0242974896573925,0.061931678545097,0.0079365079365079,0.0271598276802532,0.0673076923076923,0.0079365079365079,376,378,0,376,378,21.43768,374.4066663099888,0.3749296001287311,375.9172560907152
90,90,90,90,"(64, 65)",0.0789601891016616,0.0616664627431787,0.0079365079365079,0.0409351339077238,0.0738786279683377,0.0079365079365079,26,23,0,25,26,21.91468,24.54004601144936,0.3836189556681953,22.93682871150032
91,91,91,91,"(66, 67)",0.0353119405819673,0.0643595964755459,0.0079365079365079,0.0262070545301318,0.0702830846464928,0.0079365079365079,23,19,0,24,26,14.89834,23.29356374725804,0.2371872234290771,24.375584746079863
92,92,92,92,"(49, 60)",0.0037021057893442,0.061931678545097,0.0079365079365079,0.0081624522512181,0.0657791699295223,0.0079365079365079,53,53,1,53,53,21.47958,52.97191161521588,0.3844235256255531,52.75360203585196
93,93,93,93,"(60, 61)",0.0017910167924368,0.0630709548241772,0.0059523809523809,0.0041320175728274,0.0671373384840815,0.0059523809523809,7,6,1,7,7,15.72418,6.988764646086351,0.2582669563118513,6.805209385876277
94,94,94,94,"(62, 63)",0.0161353303575341,0.0606571187868576,0.0059523809523809,0.0146632981914079,0.0660983606557377,0.0059523809523809,3,3,0,6,7,12.83418,5.784816221710984,0.1899589669321747,6.153587066352308
95,95,95,95,"(63, 50)",0.0259287229014349,0.0595181861124232,0.0079365079365079,0.01569780060723,0.0644007155635062,0.0079365079365079,52,52,0,52,54,14.30432,51.98721309721256,0.2287392388768203,53.49032596085476
96,96,96,96,"(65, 68)",0.0885656827070248,0.0649819494584837,0.0079365079365079,0.0485641730933082,0.0769818237360623,0.0079365079365079,43,50,0,6,108,19.89498,43.51056658284736,0.3478155925657736,80.25788705512518
97,97,97,97,"(68, 69)",0.0825344301054326,0.0610687022900763,0.0059523809523809,0.0543642374914056,0.0796208530805687,0.0059523809523809,18,18,1,12,18,9.92478,15.907763094537476,0.1506959530131145,1.422626398712623
98,98,98,98,"(69, 70)",0.0020987387495481,0.0576,0.0059523809523809,0.0080263498853149,0.0753250635181587,0.0059523809523809,8,8,0,2,8,5.00186,6.641217698357498,0.0705607852602783,4.481830769806519
99,99,99,99,"(70, 61)",0.0191776500516346,0.0667815025838081,0.0059523809523809,0.0351565833380672,0.0736303871439006,0.0059523809523809,65,60,0,65,65,10.0053,63.03429458027928,0.16107490546303,64.75629654578796
100,100,100,100,"(61, 62)",0.0229567384146482,0.064516129032258,0.0079365079365079,0.0330305643289125,0.0694789081885856,0.0079365079365079,8,8,0,8,8,25.65278,7.900754373762774,0.6084158017539625,7.808203285805172
101,101,101,101,"(62, 57)",0.0048333364865373,0.0606863335340156,0.0039682539682539,0.0094502200724014,0.0651920838183934,0.0039682539682539,60,49,0,59,60,12.87494,53.57311005296667,0.2032343712285783,59.78717113880469
102,102,102,102,"(57, 58)",0.0075727090192924,0.0581314878892733,0.0059523809523809,0.0064282222601499,0.0615534929164631,0.0059523809523809,7,7,1,7,7,33.61002,6.929966293938259,0.9328184085606244,6.901650387335804
103,103,103,103,"(53, 56)",0.0012569666064175,0.0559006211180124,0.0079365079365079,0.0044931510198278,0.0587823652904128,0.0079365079365079,110,110,0,110,110,27.1858,109.96110427478466,0.5220854453294714,109.84012574379702
104,104,104,104,"(56, 57)",0.0007513009621785,0.0569169960474308,0.0059523809523809,0.0024451654768002,0.0599215313280228,0.0059523809523809,16,16,1,16,16,20.74374,15.986303568562407,0.3470914796041516,15.899891471127578
105,105,105,105,"(59, 54)",0.0174856988756477,0.0540077153879125,0.0059523809523809,0.0037529010526771,0.0574162679425837,0.0059523809523809,110,109,0,110,110,54.32654,109.43962334813548,13.773674470995251,109.77534523408556
106,106,106,106,"(58, 59)",0.0075727090192924,0.0549798189156757,0.0039682539682539,0.0018637235042426,0.0587070471753057,0.0039682539682539,15,12,0,16,16,33.55214,14.28527098603606,0.797006999758629,15.778152015268889
107,107,107,107,"(68, 71)",0.0040431810310159,0.061053906723198,0.0059523809523809,0.0065924224860417,0.0729377713458755,0.0059523809523809,8,6,0,6,8,9.90298,7.676689315713445,0.145385791294553,6.391564686950339
108,108,108,108,"(71, 60)",0.0153015561885332,0.0654545454545454,0.0079365079365079,0.0251892628677037,0.0714285714285714,0.0079365079365079,65,65,0,65,65,9.97294,64.70691776790969,0.1523855499235658,64.65199655701508
109,109,109,109,"(60, 63)",0.0172126451854406,0.063055173276617,0.0079365079365079,0.0201333819023181,0.0674247491638796,0.0079365079365079,8,8,0,8,8,15.68672,7.934620940559627,0.2582669563118513,7.698214887167395
110,110,110,110,"(63, 56)",0.0074192526415399,0.0595463137996219,0.0079365079365079,0.0125124392251077,0.0634600856207504,0.0079365079365079,59,60,0,60,60,14.28596,59.75967042961853,0.2263255290047469,59.8440926612028
111,111,111,111,"(56, 59)",0.0079249182857789,0.0569041436152196,0.0059523809523809,0.0053940880214656,0.0599500416319733,0.0059523809523809,8,8,0,8,8,20.76174,7.966561446685571,0.3659988736020597,7.782044085176453
112,112,112,112,"(48, 67)",0.0771753642919504,0.0540598519789767,0.0079365079365079,0.0367527987710344,0.0674698795180722,0.0079365079365079,17,26,0,123,128,28.00908,19.15649242951153,0.5446938611312253,125.8962987912129
113,113,113,113,"(66, 49)",0.0270725827394452,0.0643924875431199,0.0079365079365079,0.0335541361325784,0.0698157639562266,0.0079365079365079,129,130,0,130,130,14.93156,129.6498314696913,0.2484512028320862,129.4061973728528
114,114,114,114,"(65, 66)",0.0269628981040876,0.0649651972157772,0.0079365079365079,0.0299884235613302,0.0724762726488352,0.0079365079365079,18,17,0,18,18,19.89916,17.255524049007544,0.34693056561268,16.78073425395756
115,115,115,115,"(67, 64)",0.0881898152165248,0.0619164619164619,0.0079365079365079,0.0361511415026159,0.0710960643250105,0.0079365079365079,18,16,0,15,18,21.40876,16.47118934246429,0.3821707297449513,15.456382620410912
116,116,116,116,"(70, 71)",0.0466800003748422,0.066746126340882,0.0079365079365079,0.0576561547133962,0.0745451856234284,0.0079365079365079,15,11,1,15,16,9.99262,12.316729976994276,0.1536728618553383,15.382395868418095
117,117,117,117,"(71, 66)",0.0354216252173249,0.0654205607476635,0.0079365079365079,0.0346208630732039,0.0723098995695839,0.0079365079365079,24,25,0,106,106,9.99068,24.14172596436788,0.1522246359320943,104.62740915384904
118,118,118,118,"(69, 112)",0.0784476197853079,0.0576,0.0059523809523809,0.0570891634851446,0.0832920178482895,0.0059523809523809,5,9,0,1,92,4.94812,7.942753196725697,0.0689516453455627,0.3957187231016803
119,119,119,119,"(115, 70)",0.0637589116769286,0.0668257756563245,0.0059523809523809,0.0896012497686429,0.0778258184064237,0.0059523809523809,15,6,0,94,94,14.99084,10.78075009362795,0.2488534878107651,92.27693574342278
120,120,120,120,"(29, 72)",0.0175677193807696,0.0613437195715676,0.0059523809523809,0.0093552825297558,0.0744240992321323,0.0059523809523809,6,5,0,3,193,21.50422,6.463538601465946,0.3922278542119237,25.08521387672617
121,121,121,121,"(72, 73)",0.0057085836195109,0.0638055450056969,0.0059523809523809,0.005560162564069,0.0740196798355118,0.0059523809523809,13,11,0,12,13,20.72852,12.123214381253009,0.3634242497385148,11.799745518506043
122,122,122,122,"(74, 75)",0.0167941054193015,0.0662199448167126,0.0059523809523809,0.0117117442552816,0.0740414279418246,0.0059523809523809,10,10,1,4,13,17.8685,9.751377668396554,0.311931772467616,3.5226975038359343
123,123,123,123,"(75, 30)",0.0157539196801665,0.0649651972157772,0.0079365079365079,0.0129443598509356,0.0709459459459459,0.0079365079365079,31,39,0,190,192,19.90892,61.17644855812958,0.3472523935956231,186.62782081508925
124,124,124,124,"(64, 75)",0.0452521420641273,0.0616664627431787,0.0079365079365079,0.0246148029506789,0.0724762726488352,0.0079365079365079,30,39,0,159,160,21.92566,43.27023701246589,0.377906508970955,156.994274166386
125,125,125,125,"(75, 72)",0.0462923278032623,0.0649651972157772,0.0079365079365079,0.0225148633090981,0.0738353354819806,0.0079365079365079,8,15,0,15,16,19.87086,15.388529238671016,0.3484592485316598,14.080535908087272
126,126,126,126,"(72, 79)",0.0581514635645208,0.0638378720709309,0.0059523809523809,0.0291460227989562,0.0774074642911995,0.0059523809523809,23,16,1,26,26,20.68576,22.843240062061955,0.3499074744549038,24.62688522136148
127,127,127,127,"(79, 76)",0.0820282365963639,0.070886075949367,0.0079365079365079,0.0470118719650311,0.0813165537270087,0.0079365079365079,14,14,0,13,14,35.72804,13.43395216949334,1.966529889773916,12.82107705549942
128,128,128,128,"(76, 83)",0.0385942692638235,0.066254765347706,0.0059523809523809,0.0270605208190671,0.0794701986754966,0.0059523809523809,6,8,0,3,140,17.87138,6.691348777486491,0.3009091640518143,1.1030650050522062
129,129,129,129,"(83, 80)",0.0306979343197747,0.0704304080491894,0.0079365079365079,0.0156561018330022,0.0800381133873273,0.0079365079365079,7,4,0,0,22,18.0185,7.699267026911348,0.311207659505994,1.1787732495041354
130,130,130,130,"(81, 82)",0.0447966248699476,0.0735229759299781,0.0079365079365079,0.0454450423431746,0.0854526958290946,0.0079365079365079,10,13,1,4,22,22.1071,9.984484511262105,0.4174108938772226,1.7936080236518095
131,131,131,131,"(82, 77)",0.0471068560611058,0.0704697986577181,0.0079365079365079,0.0476137655183337,0.0846489754786698,0.0079365079365079,3,14,0,0,142,18.16978,9.658659247766304,0.3236784938450398,1.185883761835261
132,132,132,132,"(77, 78)",0.0300743024872641,0.0704304080491894,0.0079365079365079,0.0302565244604665,0.0814611281719735,0.0079365079365079,12,14,0,11,16,18.0224,12.63988015622492,0.3083916646552417,2.5121065828374687
133,133,133,133,"(78, 73)",0.0476539135092419,0.0712972131843259,0.0059523809523809,0.0510860278513059,0.0814874696847211,0.0059523809523809,24,22,0,23,24,15.05408,21.25418650687497,0.2533590795719688,13.834137943939224
134,134,134,134,"(73, 74)",0.0553505686993295,0.070886075949367,0.0079365079365079,0.0507555985593319,0.0781153130812151,0.0079365079365079,15,16,1,15,16,35.73044,15.29201219838425,1.5453375170971115,14.918715616930504
135,135,135,135,"(74, 65)",0.0365683917094512,0.066254765347706,0.0059523809523809,0.0315443714359789,0.0756189047261815,0.0059523809523809,9,10,0,0,164,17.85144,10.798512653148574,0.298093169201062,2.841847236256128
