,Unnamed: 0,Nodo,Conections,DiBC,DiCC,DiDC,BC,CC,DC,state RW,state_RW_UL,state_RWM,state_RWM_UL,MaxOcupation,mean_state_RW,mean_state_RW_lim,mean_state_RWM,mean_state_RWM_lim
245,245,245,"(465, 583)",0.0299410933609237,0.0277937821207162,0.0016583747927031,0.0249769392765998,0.0317084713677236,0.0016583747927031,10,5,0,40,40,6.94384,5.359185613562545,0.5190313111545988,36.79357581483231
246,246,246,"(583, 584)",0.0299410933609237,0.0270658467615243,0.0016583747927031,0.0238289628313546,0.0310360800864686,0.0016583747927031,8,11,0,38,40,6.94646,5.3760859806173915,0.5477005870841487,36.98208943473469
247,247,247,"(584, 585)",0.0299410933609237,0.026375068343357,0.0016583747927031,0.0227163673420947,0.0304038723339888,0.0016583747927031,6,10,0,36,36,6.9378,5.350629802741028,0.5226027397260274,33.449181231302155
248,248,248,"(585, 958)",0.0299410933609237,0.0257186726947027,0.0016583747927031,0.0216257917670948,0.0298086904938454,0.0016583747927031,7,4,1,39,42,6.9398,5.350365734505797,0.5431017612524461,39.38064871673752
249,249,249,"(496, 497)",0.0480221070764205,0.0236646913386444,0.0016583747927031,0.04608465861863,0.0302916132921407,0.0016583747927031,10,14,4,43,44,7.64606,10.339486123214238,0.6189823874755381,42.49570933711227
250,250,250,"(497, 498)",0.0480221070764205,0.0231278166650685,0.0016583747927031,0.0471026818975996,0.0308653034064443,0.0016583747927031,9,5,0,44,46,7.63098,10.338561884390927,0.6136497064579256,44.57262635805385
251,251,251,"(498, 499)",0.0480221070764205,0.0226147614761476,0.0016583747927031,0.0481577245935044,0.0314808530632488,0.0016583747927031,8,6,1,46,46,7.61766,10.322031212865404,0.6183463796477495,44.569359156038416
252,252,252,"(499, 500)",0.0480221070764205,0.0221239749775274,0.0016583747927031,0.0492504952340238,0.0321505691663778,0.0016583747927031,6,7,0,42,42,7.6345,10.35535662415168,0.6143835616438356,40.573138088490005
253,253,253,"(500, 501)",0.0480221070764205,0.0216540381369626,0.0016583747927031,0.0503715447975085,0.0328637218301223,0.0016583747927031,7,8,0,37,40,7.64544,10.319575378277747,0.6171722113502935,38.757282317745236
254,254,254,"(501, 64)",0.0480221070764205,0.0212036499815391,0.0024875621890547,0.0531528925397126,0.0336242228232079,0.0024875621890547,7,13,0,40,42,7.6392,10.335789167920991,0.6114481409001957,40.634034010392064
255,255,255,"(64, 65)",0.0568545441676673,0.0294074615947329,0.0033167495854063,0.0591153246495325,0.0340754972875226,0.0033167495854063,4,7,2,26,26,7.77176,9.005624653410441,0.6502446183953033,24.85447173673437
256,256,256,"(65, 526)",0.0593555247419742,0.0302036114102531,0.0024875621890547,0.0668833898450544,0.034614391090956,0.0024875621890547,8,10,0,31,34,7.58914,7.3841400617919675,0.6068493150684932,33.04774838608093
257,257,257,"(526, 527)",0.0593555247419742,0.0293259410563174,0.0016583747927031,0.0660564344173036,0.034713027459559,0.0016583747927031,5,9,0,38,38,7.5785,7.3571522881512585,0.624412915851272,37.13320736891828
258,258,258,"(527, 68)",0.0593555247419742,0.0284978378506108,0.0016583747927031,0.0663412999892641,0.0349190722992732,0.0016583747927031,14,8,2,36,36,7.59136,9.628086297499275,0.6179549902152642,35.1541095890411
259,259,259,"(68, 69)",0.0949671430528555,0.0304699343102577,0.0033167495854063,0.0934075948961308,0.0352312231602933,0.0033167495854063,18,16,1,18,18,15.74304,15.102062372917162,8.266389432485322,17.14666981577704
260,260,260,"(69, 557)",0.0888769164541753,0.0295769466584917,0.0016583747927031,0.0890580239122343,0.0355500530597806,0.0016583747927031,11,12,2,0,26,7.83312,7.558108215162798,0.6398238747553816,1.0126358053849787
261,261,261,"(557, 558)",0.0888769164541753,0.0287348105789849,0.0016583747927031,0.0895057949365831,0.0358939254144468,0.0016583747927031,9,6,0,0,36,7.85514,7.54078533893158,0.6473091976516634,0.9826405290505432
262,262,262,"(558, 112)",0.0888769164541753,0.0279393026757789,0.0024875621890547,0.0912902627910751,0.0362619520115461,0.0024875621890547,10,8,0,0,30,7.85548,7.550899152340965,0.6439823874755382,1.004605573925366
263,263,263,"(112, 113)",0.0629115307346556,0.0313222346310677,0.0033167495854063,0.0657180852111402,0.0359324255877007,0.0033167495854063,7,6,0,0,18,8.28964,7.041669967519607,0.7097847358121331,1.0334986616280901
264,264,264,"(113, 682)",0.0722590990250616,0.0318878900052882,0.0024875621890547,0.0782715785386243,0.0361901332373064,0.0024875621890547,9,7,0,0,38,7.71498,6.838099764979271,0.6295988258317026,1.0005904581955598
265,265,265,"(682, 683)",0.0722590990250616,0.0309159424748135,0.0016583747927031,0.0760846705062932,0.0355259669484785,0.0016583747927031,13,4,0,1,44,7.72256,6.821489872983179,0.6387964774951076,1.01956384821288
266,266,266,"(687, 686)",0.0754000299356506,0.0264294010650654,0.0016583747927031,0.0565113425164585,0.0345261952476381,0.0016583747927031,13,6,0,0,42,9.63332,6.45871293142148,0.9212328767123288,1.2579515037002047
267,267,267,"(686, 114)",0.0754000299356506,0.0257582229816317,0.0016583747927031,0.0572396579145855,0.0350316621158426,0.0016583747927031,8,3,0,2,40,9.68176,6.784256251815469,0.9310176125244618,6.6930011021886315
268,268,268,"(114, 115)",0.1049259342874258,0.0318365407460204,0.0033167495854063,0.0812355742805154,0.0356825847683294,0.0033167495854063,19,16,7,19,20,17.36638,13.575906414217433,9.020107632093934,13.691780821917808
269,269,269,"(115, 556)",0.0831818767970995,0.030862933770089,0.0016583747927031,0.073002846663593,0.0353054831815919,0.0016583747927031,10,7,1,30,30,8.6963,6.789062293696691,0.7565068493150685,12.124468587623996
270,270,270,"(556, 555)",0.0831818767970995,0.0299471083409897,0.0016583747927031,0.0725363292211667,0.0349565217391304,0.0016583747927031,7,10,1,35,36,8.70164,6.798832818400275,0.7565068493150685,26.00444811840655
271,271,271,"(555, 70)",0.0831818767970995,0.0290840688757053,0.0024875621890547,0.0723037095420642,0.0346302943287867,0.0024875621890547,6,6,0,28,28,8.70056,7.903879162375558,0.7568003913894324,23.41780821917808
272,272,272,"(70, 71)",0.0626637272432155,0.0308274328365839,0.0033167495854063,0.0465061381384768,0.0342925386715195,0.0033167495854063,8,7,1,15,16,8.31124,9.185560748897515,0.6958904109589041,14.236773736419462
273,273,273,"(71, 525)",0.0609734694496568,0.0302089073693702,0.0024875621890547,0.0468652024225636,0.0340101522842639,0.0024875621890547,11,12,0,32,32,8.15666,11.201985793128944,0.6792563600782778,30.36195087387813
274,274,274,"(525, 524)",0.0609734694496568,0.0293309336770678,0.0016583747927031,0.0446477381144849,0.0337720526463175,0.0016583747927031,11,10,0,38,38,8.14736,11.175895851488024,0.688307240704501,36.28212092583845
275,275,275,"(524, 66)",0.0609734694496568,0.0285025524673851,0.0024875621890547,0.044917068017504,0.0336523704551162,0.0024875621890547,10,11,1,36,36,8.16946,11.159550027727164,0.678082191780822,34.47996378523067
276,276,276,"(66, 67)",0.0644735311778724,0.0303197908286403,0.0033167495854063,0.0413666276081961,0.0335363310252773,0.0033167495854063,6,7,0,23,26,7.89288,9.271145263936202,0.6445205479452055,24.770980947882222
277,277,277,"(67, 493)",0.0511087277170757,0.0296627886956735,0.0024875621890547,0.0389555198383749,0.0328744718549816,0.0024875621890547,8,6,1,40,40,7.93142,7.546383585518498,0.6387964774951076,38.651354117461814
278,278,278,"(493, 492)",0.0511087277170757,0.0288240917782026,0.0016583747927031,0.0363320680459475,0.0321471411435425,0.0016583747927031,9,4,1,40,40,7.93618,7.535979297050358,0.6476516634050881,38.71665879389072
279,279,279,"(492, 491)",0.0511087277170757,0.0280315180252423,0.0016583747927031,0.0352119359788904,0.0314644264134206,0.0016583747927031,9,5,1,40,42,7.9355,7.574850141276506,0.6457436399217221,40.78373484490631
280,280,280,"(491, 490)",0.0511087277170757,0.0272813645206533,0.0016583747927031,0.0341199644986114,0.0308227055485981,0.0016583747927031,6,6,0,45,46,7.92642,7.557448044574718,0.6450097847358122,44.77991654857503
281,281,281,"(490, 489)",0.0511087277170758,0.0265703143933552,0.0016583747927031,0.0330657414427782,0.0302323832443408,0.0016583747927031,10,4,1,42,44,7.94888,7.537194010932425,0.6516634050880626,42.87486222642104
282,282,282,"(489, 488)",0.0511087277170758,0.0258953877866529,0.0016583747927031,0.032048798232858,0.0296817700770347,0.0016583747927031,4,9,1,45,48,7.9332,7.5619372045736615,0.6445205479452055,46.99417414580381
283,283,283,"(401, 402)",0.0115638955980815,0.0229395316987807,0.0016583747927031,0.007266891917484,0.02618096561306,0.0016583747927031,5,12,3,13,13,7.8716,12.658718212786184,0.6390410958904109,12.230278696268304
284,284,284,"(402, 40)",0.0115638955980815,0.0224305323066622,0.0016583747927031,0.0082963229091371,0.0266131167799452,0.0016583747927031,6,11,0,12,12,7.8515,11.541075813990336,0.6446183953033268,11.238860022043772
285,285,285,"(40, 41)",0.0256993043083338,0.0238476597259298,0.0033167495854063,0.0166385430022854,0.0270694918297719,0.0033167495854063,10,8,2,8,8,15.88752,7.494758245530645,6.601663405088063,7.22795622736577
286,286,286,"(41, 502)",0.0195812087556684,0.0232998454404945,0.0016583747927031,0.0136126338724184,0.0275053596679286,0.0016583747927031,8,3,1,13,16,7.95158,3.741213129472656,0.6531800391389433,8.18064084396158
287,287,287,"(502, 503)",0.0195812087556684,0.0227766341196245,0.0016583747927031,0.0146154214231716,0.0279697574098984,0.0016583747927031,7,9,0,16,17,7.92896,3.7349283054741345,0.6461839530332681,13.55514879546528
288,288,288,"(503, 504)",0.0195812087556684,0.0222764047434334,0.0016583747927031,0.015645930473127,0.0284635355204153,0.0016583747927031,6,4,1,14,16,7.9406,3.7398663814729725,0.6589041095890411,13.749448905684144
289,289,289,"(504, 505)",0.0195812087556684,0.0217976756375729,0.0016583747927031,0.0167039644159073,0.0289889909138983,0.0016583747927031,7,0,0,15,15,7.9569,3.723256489476881,0.6518101761252446,13.10344827586207
290,290,290,"(505, 506)",0.0195812087556684,0.0213390898152735,0.0016583747927031,0.0178065310524103,0.0295486842750036,0.0016583747927031,10,2,0,17,17,7.94322,3.7514061633526103,0.6608610567514677,15.050818768697843
291,291,291,"(506, 48)",0.0195812087556684,0.020899402131531,0.0024875621890547,0.0196552693771103,0.0302680453769701,0.0024875621890547,9,8,0,19,19,7.9349,3.748131717235734,0.6631115459882583,17.174736262005982
292,292,292,"(48, 49)",0.0113970689802113,0.0265043294800228,0.0033167495854063,0.0124885244285539,0.0305695673113482,0.0033167495854063,8,5,1,11,14,7.9814,5.901396920964377,0.6702544031311155,12.749566997323257
293,293,293,"(49, 520)",0.0164213941042454,0.0282548087060422,0.0024875621890547,0.0146789432667719,0.0311635959585519,0.0024875621890547,7,6,0,18,18,7.8995,7.778605191581505,0.661105675146771,16.940166902849946
294,294,294,"(520, 521)",0.0164213941042454,0.027485300150417,0.0016583747927031,0.0133824617813948,0.0312435233160621,0.0016583747927031,7,4,0,16,17,7.9114,8.471546647653753,0.6510763209393347,16.052944418201857
295,295,295,"(521, 60)",0.0164213941042454,0.0267565948572316,0.0024875621890547,0.0138398124109989,0.0314103398880062,0.0024875621890547,4,12,0,16,18,7.91316,12.841796720272518,0.6623287671232877,17.118997008345143
296,296,296,"(60, 61)",0.0023681729664265,0.027644065465548,0.0024875621890547,0.0032677020739625,0.0310296917614367,0.0024875621890547,4,7,0,7,7,8.03714,6.770630330877498,0.6801859099804305,6.273775783341206
297,297,297,"(62, 63)",0.0182728064216885,0.0279717035834396,0.0024875621890547,0.0119382411423951,0.0307135944583099,0.0024875621890547,9,6,0,6,7,8.15978,4.333122078745148,0.6819471624266145,3.703944260746339
298,298,298,"(63, 523)",0.0134195943813829,0.0273184433470756,0.0024875621890547,0.0122760835168473,0.0304668552950687,0.0024875621890547,8,12,1,20,20,8.09764,7.3851435210858485,0.6732876712328767,18.24547315383404
299,299,299,"(523, 522)",0.0134195943813829,0.0265984429103901,0.0016583747927031,0.0113997418970545,0.0302756439222774,0.0016583747927031,8,10,0,17,18,8.11206,7.455966621775067,0.6749021526418787,16.517753109746497
300,300,300,"(522, 50)",0.0134195943813829,0.0259154203197524,0.0024875621890547,0.0114344340325519,0.0301794249393158,0.0024875621890547,6,4,1,14,15,8.10246,7.54020438881407,0.6818982387475538,13.677294914186742
301,301,301,"(50, 51)",0.030081381933119,0.0275405343685773,0.0033167495854063,0.0204597557011733,0.030125146753928,0.0033167495854063,10,8,0,13,13,8.0057,7.676463598193774,0.6718688845401174,11.749645725082663
302,302,302,"(51, 511)",0.0201564790157098,0.0268866347118492,0.0024875621890547,0.0169409346727898,0.0293259410563174,0.0024875621890547,9,10,0,17,17,8.02166,10.371887295677203,0.6662915851272015,15.448590773106597
303,303,303,"(511, 510)",0.0201564790157098,0.026192337763878,0.0016583747927031,0.0150470462424252,0.0287553648068669,0.0016583747927031,8,6,1,16,16,8.05916,11.78922073463783,0.6719178082191781,14.515981735159817
304,304,304,"(510, 509)",0.0201564790157098,0.0255329959985603,0.0016583747927031,0.0139638518467475,0.0282250514884853,0.0016583747927031,4,4,0,15,17,8.05856,13.67049565607753,0.6789138943248533,15.458510470792001
305,305,305,"(509, 508)",0.0201564790157098,0.0249060344471521,0.0016583747927031,0.0129092527563936,0.0277266875114953,0.0016583747927031,4,10,4,16,18,8.05326,15.586759618685468,0.6729941291585128,16.43386868209731
306,306,306,"(508, 507)",0.0201564790157098,0.0243091249924411,0.0016583747927031,0.0118821785588646,0.0272579332790886,0.0016583747927031,11,11,1,15,17,8.03514,15.558345876574506,0.6903620352250489,15.49476460399937
307,307,307,"(507, 42)",0.0201564790157098,0.0237401574803149,0.0024875621890547,0.0110640200775423,0.0268166859379169,0.0024875621890547,7,14,0,15,15,8.044,14.030895983522143,0.6684931506849315,13.636080932136672
308,308,308,"(42, 43)",0.01601948762412,0.024555616639179,0.0033167495854063,0.0068819087847063,0.026381414883843,0.0033167495854063,8,6,0,7,8,7.98446,7.696189495365602,0.6659491193737769,7.088608093213667
309,309,309,"(43, 405)",0.0073305670816044,0.0240057327122895,0.0024875621890547,0.0079786100998091,0.0259611658845309,0.0024875621890547,11,14,3,14,14,8.0153,13.526076738229158,0.6533757338551859,13.316839867737365
310,310,310,"(405, 404)",0.0073305670816044,0.0234488926911784,0.0016583747927031,0.0066775141209472,0.0255497648404728,0.0016583747927031,6,14,0,14,14,8.03696,13.724312762417808,0.662279843444227,13.3379389072587
311,311,311,"(89, 90)",0.0382541189855243,0.0288082555000836,0.0024875621890547,0.027513165911634,0.0340899454447805,0.0024875621890547,10,5,0,0,16,8.87186,6.35369299426972,0.7317025440313112,0.8852542906628877
312,312,312,"(90, 87)",0.0590127967814225,0.0288034392166228,0.0033167495854063,0.0630366775765086,0.0348907854766382,0.0033167495854063,6,4,2,3,26,8.16774,6.149066518788455,0.6606653620352251,0.9152495669973233
313,313,313,"(87, 85)",0.0378900793405035,0.0302650070267014,0.0033167495854063,0.0450976803253186,0.0351962644097475,0.0033167495854063,8,3,1,0,54,7.1982,5.522010087406586,0.5419275929549903,0.793064084396158
314,314,314,"(85, 433)",0.0606607959284411,0.0311057233499264,0.0024875621890547,0.0565099577551505,0.0358001602992252,0.0024875621890547,10,6,0,0,34,6.92674,5.458660117774433,0.5195694716242661,0.7962525586521808
315,315,315,"(433, 432)",0.0606607959284411,0.0301756493019066,0.0016583747927031,0.0558608267670006,0.0359388503143904,0.0016583747927031,12,4,1,1,36,6.93278,5.456943674245425,0.5106164383561644,0.8116438356164384
316,316,316,"(432, 81)",0.0606607959284411,0.0292995796992298,0.0024875621890547,0.0578400143657339,0.0363012461621816,0.0024875621890547,6,5,1,0,38,6.95386,5.464760094008292,0.513160469667319,0.7866871358841128
317,317,317,"(81, 82)",0.0657756091376371,0.0312006830000258,0.0033167495854063,0.064066382125237,0.0362107791622879,0.0033167495854063,8,6,0,0,22,6.28312,4.872798331088753,0.4533757338551859,0.6688710439300898
318,318,318,"(82, 452)",0.0649866493920083,0.0309254558042926,0.0024875621890547,0.0606095440762833,0.0360743022942777,0.0024875621890547,4,9,1,1,34,6.42292,5.077847315746389,0.46898238747553816,0.7109510313336482
319,319,319,"(452, 453)",0.0649866493920082,0.0300074645434187,0.0016583747927031,0.0599838413923256,0.0359260031576752,0.0016583747927031,9,2,0,0,38,6.45764,5.104861496210621,0.46942270058708413,0.7101243898598646
320,320,320,"(453, 454)",0.0649866493920082,0.0291424014692023,0.0016583747927031,0.059964560907124,0.0359014050964515,0.0016583747927031,1,3,0,0,38,6.43716,5.0981805698592515,0.488013698630137,0.7061486380097622
321,321,321,"(454, 77)",0.0649866493920082,0.028325817361894,0.0024875621890547,0.061472805425033,0.0361218438314314,0.0024875621890547,9,7,0,1,30,6.43344,5.0721962555124245,0.4657534246575342,0.7400803023145961
322,322,322,"(77, 78)",0.0502935175408907,0.0311684283979014,0.0033167495854063,0.0466505539823549,0.0359270734032411,0.0033167495854063,10,4,0,9,16,6.93148,5.469117219889619,0.5276908023483365,3.017123287671233
323,323,323,"(78, 73)",0.0690343506606587,0.0313376987839102,0.0024875621890547,0.0651500828347716,0.0359517066626919,0.0024875621890547,8,8,1,24,24,7.32202,6.640972827378595,0.5798434442270058,17.397220910092898
324,324,324,"(73, 74)",0.0766164952626828,0.0313654096228868,0.0033167495854063,0.0700622563969541,0.0357555812505559,0.0033167495854063,26,8,0,16,16,14.83262,11.523832158229686,4.6535714285714285,15.118131002991655
325,325,325,"(74, 554)",0.0447677272208143,0.0304215119945513,0.0016583747927031,0.0454774717622954,0.0353178902978299,0.0016583747927031,10,8,1,26,38,7.40306,5.774010404288468,0.5881115459882583,25.99240277121713
326,326,326,"(554, 553)",0.0447677272208143,0.0295327652071701,0.0016583747927031,0.0450392094099095,0.0349930362116991,0.0016583747927031,4,6,1,45,46,7.39284,5.762866724761678,0.5692759295499021,41.06211620217289
327,327,327,"(553, 552)",0.0447677272208143,0.0286944728639748,0.0016583747927031,0.0446648484406101,0.0347180240089817,0.0016583747927031,10,2,0,40,40,7.43068,5.765084897937627,0.5813111545988259,36.147417729491416
328,328,328,"(552, 65)",0.0447677272208143,0.0279024570820415,0.0024875621890547,0.0452567300533999,0.0344876890960565,0.0024875621890547,7,3,7,42,42,7.4183,5.771026433230347,0.5938845401174169,38.827625570776256
329,329,329,"(65, 66)",0.0422667466465074,0.0301975611588251,0.0033167495854063,0.0365830549168066,0.0338916366906474,0.0033167495854063,4,6,1,17,18,7.57502,7.344820301565925,0.5913405088062622,16.79782711384034
330,330,330,"(66, 515)",0.0387666849182921,0.030325890162945,0.0024875621890547,0.0369908684328536,0.0333333333333333,0.0024875621890547,9,12,0,47,48,7.87882,9.269164752171962,0.6471624266144814,46.12655487324831
331,331,331,"(515, 514)",0.0387666849182921,0.0294412030368869,0.0016583747927031,0.0343036595540153,0.0324202263501707,0.0016583747927031,11,5,1,39,40,7.85768,9.24149040111965,0.6570450097847358,38.33128641158873
332,332,332,"(514, 49)",0.0387666849182921,0.0286066701456425,0.0024875621890547,0.0332690411429112,0.0315640703517587,0.0024875621890547,7,12,0,42,42,7.87864,9.344265758271938,0.6872309197651664,40.27361832782239
333,333,333,"(49, 50)",0.0337423597942581,0.0282495139490759,0.0033167495854063,0.0280843909365321,0.0307347282040826,0.0033167495854063,13,11,0,13,14,7.9216,7.6429797459663575,0.6673189823874756,12.783538025507793
334,334,334,"(50, 519)",0.0170805722425218,0.0275455666712347,0.0024875621890547,0.0163382707903751,0.0298884758364312,0.0024875621890547,8,4,1,44,44,7.99226,7.589189046449603,0.6704500978473581,41.970280270823494
335,335,335,"(519, 518)",0.0170805722425218,0.0268137047824443,0.0016583747927031,0.0142034222838827,0.0290721500373647,0.0016583747927031,9,6,0,40,40,8.0156,7.575193429982307,0.6673679060665362,38.158164068650606
336,336,336,"(518, 53)",0.0170805722425218,0.0261197262410118,0.0024875621890547,0.0127713246146464,0.028304543747653,0.0024875621890547,7,3,1,36,40,8.02858,7.6086508753862,0.6680039138943249,38.36124232404346
337,337,337,"(53, 54)",0.0120765467269461,0.025594770686984,0.0024875621890547,0.008017972139032,0.0275676046357464,0.0024875621890547,7,8,0,16,16,8.03782,7.832765586627585,0.6561154598825831,15.202527161076995
338,338,338,"(55, 52)",0.0084625282990304,0.0243769328724758,0.0024875621890547,0.0033645125988706,0.0272185609822154,0.0024875621890547,9,8,1,14,16,8.10496,6.385592437085743,0.6831213307240704,9.070973075106282
339,339,339,"(52, 516)",0.0175779863771441,0.024095904095904,0.0024875621890547,0.0147201146210583,0.0279418919858205,0.0024875621890547,10,9,0,41,42,8.0632,8.022340172700625,0.6622309197651663,39.068847425602264
340,340,340,"(516, 517)",0.0175779863771441,0.0235340033173968,0.0016583747927031,0.016226826332624,0.0286896945475306,0.0016583747927031,10,10,0,40,40,8.06718,8.056008872692704,0.6801369863013699,37.4149740198394
341,341,341,"(517, 51)",0.0175779863771441,0.0229977116704805,0.0024875621890547,0.0190343107844502,0.0294843898980514,0.0024875621890547,9,3,2,42,44,8.06408,8.41347804272624,0.6700097847358122,41.30940009447331
342,342,342,"(51, 48)",0.0275028892945533,0.0268782455592948,0.0033167495854063,0.0241139382916918,0.0302954180064308,0.0033167495854063,8,6,2,14,16,7.9877,8.023502072935647,0.6730430528375734,14.672886159659896
343,343,343,"(48, 512)",0.0356870290700104,0.0265089901965094,0.0024875621890547,0.0342862593975353,0.0311121430229858,0.0024875621890547,5,8,1,44,44,7.9755,5.8697351395600625,0.6519569471624266,41.76920957329554
344,344,344,"(512, 513)",0.0356870290700104,0.02583049540577,0.0016583747927031,0.0355604655154516,0.0319436351115113,0.0016583747927031,12,8,0,40,40,7.98068,5.855000132034117,0.6590019569471625,38.009211147850735
345,345,345,"(513, 67)",0.0356870290700104,0.0251858658424525,0.0024875621890547,0.0380103125067163,0.0328315138975852,0.0024875621890547,8,4,1,43,44,8.00488,5.872138160500674,0.6889432485322896,42.04924421350968
346,346,346,"(67, 64)",0.0490518325308069,0.0296482041448484,0.0033167495854063,0.0401453313892146,0.0336101666573769,0.0033167495854063,8,4,0,18,18,7.92496,7.58248171327471,0.6552348336594912,16.772752322468904
347,347,347,"(64, 549)",0.0402193954395602,0.0294146341463414,0.0024875621890547,0.0362902087987733,0.0339106962096502,0.0024875621890547,5,9,1,44,44,7.79122,8.958356439303916,0.6489236790606654,42.48594709494568
348,348,348,"(549, 550)",0.0402193954395603,0.0285829402981537,0.0016583747927031,0.035518740721757,0.034104405859397,0.0016583747927031,8,6,0,42,42,7.81186,8.92603448731152,0.6315557729941291,40.53763186899701
349,349,349,"(550, 551)",0.0402193954395602,0.0277969852025999,0.0016583747927031,0.0359107957529371,0.0343844443177282,0.0016583747927031,4,10,0,38,38,7.78988,8.930470833663419,0.6364970645792564,36.616044717367345
350,350,350,"(551, 75)",0.0402193954395602,0.0270530967495906,0.0024875621890547,0.037234868336886,0.0347090312553963,0.0024875621890547,5,5,1,33,36,7.76614,8.97647152024083,0.6409491193737769,34.7410643993072
351,351,351,"(75, 72)",0.0386633788420499,0.0306784360611533,0.0033167495854063,0.0352503148866556,0.0350153881888392,0.0033167495854063,5,10,0,11,16,7.57962,7.37706303308775,0.6086594911937377,14.861635962840497
352,352,352,"(72, 79)",0.0896264355207191,0.0302612099465535,0.0024875621890547,0.0950108224967367,0.0354643298241486,0.0024875621890547,7,12,0,23,26,7.45284,7.441310834719691,0.5906555772994129,24.84148165643206
353,353,353,"(79, 76)",0.1126278989275208,0.0313654096228868,0.0033167495854063,0.1056282363073094,0.0357672459813749,0.0033167495854063,18,14,0,13,14,14.8133,11.254244896881355,5.938894324853229,12.84337112265785
354,354,354,"(76, 455)",0.0639538544873904,0.0304215119945513,0.0016583747927031,0.0525607993848543,0.0354205827067669,0.0016583747927031,6,5,0,0,30,7.40118,5.6504000633763765,0.574412915851272,1.0199574870099197
355,355,355,"(455, 456)",0.0639538544873904,0.0295327652071701,0.0016583747927031,0.0525118067181663,0.0353935552033808,0.0016583747927031,6,5,1,2,38,7.37398,5.658506958197998,0.5753913894324854,1.009644150527476
356,356,356,"(456, 457)",0.0639538544873904,0.0286944728639748,0.0016583747927031,0.0526199433535216,0.0354810238305383,0.0016583747927031,11,2,0,2,40,7.39906,5.63202091420423,0.5892367906066536,0.9938985986458826
357,357,357,"(457, 83)",0.0639538544873904,0.0279024570820415,0.0024875621890547,0.0542358806905487,0.0356825847683294,0.0024875621890547,4,8,1,0,32,7.40662,5.6413425229079195,0.5773972602739726,1.1869390647142182
358,358,358,"(83, 80)",0.0636038296002998,0.0311153538532985,0.0033167495854063,0.0511643548654969,0.0358917889348531,0.0033167495854063,7,7,1,3,22,6.9167,5.35873669756265,0.526320939334638,0.9821681624940954
359,359,359,"(80, 431)",0.0524432071200823,0.030324365099321,0.0024875621890547,0.0418271410097606,0.0354841557065937,0.0024875621890547,7,2,0,1,38,5.66396,4.301328263223217,0.3852739726027397,0.6093922216973705
360,360,360,"(431, 430)",0.0524432071200823,0.0294397656536067,0.0016583747927031,0.0400367859748376,0.035142932074482,0.0016583747927031,7,6,1,0,34,5.64746,4.287279833108875,0.3884050880626223,0.6419855140922689
361,361,361,"(430, 84)",0.0524432071200823,0.0286053130929791,0.0016583747927031,0.0398397011936074,0.0349991293748911,0.0016583747927031,3,3,0,1,36,5.66296,4.301064194987985,0.39882583170254404,0.711502125649504
362,362,362,"(84, 86)",0.0844202513594663,0.0313409563409563,0.0033167495854063,0.0636829117171171,0.0350601779173207,0.0033167495854063,13,14,1,3,56,12.61896,9.78013678734585,2.9484344422700586,4.8200677058730905
363,363,363,"(86, 91)",0.0691150681421322,0.0303939111368734,0.0024875621890547,0.0531312004676088,0.0343756235213636,0.0024875621890547,4,1,0,0,14,6.31848,4.859885394385909,0.4480430528375734,0.6830026767438199
364,364,364,"(91, 88)",0.0291461712710242,0.0302650070267014,0.0024875621890547,0.0189964033937595,0.0336111033694713,0.0024875621890547,11,6,0,0,16,7.23928,5.496342654942037,0.5345890410958904,1.6930011021886318
365,365,365,"(576, 577)",0.0577153257620217,0.0215865969785923,0.0016583747927031,0.0686399997438859,0.0333342546781281,0.0016583747927031,9,3,1,21,22,7.35776,3.7995986162824473,0.574853228962818,19.25562903479767
366,366,366,"(577, 578)",0.0577153257620217,0.0211393514460999,0.0016583747927031,0.0697634741193576,0.0341034414501032,0.0016583747927031,13,3,1,17,21,7.34514,3.817660883572315,0.5715264187866927,18.911903637222483
367,367,367,"(578, 72)",0.0577153257620217,0.0207102623986811,0.0024875621890547,0.0713412162552014,0.0349352568002085,0.0024875621890547,6,4,0,27,27,7.38694,3.8354062689799044,0.587426614481409,25.34179656746969
368,368,368,"(72, 73)",0.0067522690833522,0.0302581729683618,0.0024875621890547,0.0117274590604805,0.0350031926626806,0.0024875621890547,4,8,0,11,13,7.46246,6.1749980194882355,0.5961350293542075,12.116044717367343
369,369,369,"(74, 75)",0.0310188925231967,0.0304138400625425,0.0024875621890547,0.0178603451591049,0.0348998726704479,0.0024875621890547,11,5,1,9,13,7.42604,5.737304919591223,0.5832191780821918,6.8063297118564
370,370,370,"(75, 978)",0.0325749091207071,0.0306948332909137,0.0024875621890547,0.0198078452480574,0.0342857142857142,0.0024875621890547,8,5,2,13,16,7.59012,7.355805540151575,0.6075342465753425,14.809203275074792
371,371,371,"(978, 977)",0.0325749091207071,0.0297983791263095,0.0016583747927031,0.0177681209751429,0.0334841880223227,0.0016583747927031,8,3,0,16,17,7.61098,7.324064538276691,0.6098336594911937,15.945244843331759
372,372,372,"(977, 976)",0.0325749091207071,0.0289528016517021,0.0016583747927031,0.0166340298552959,0.0327352677723188,0.0016583747927031,15,7,4,16,18,7.58784,7.366130608149145,0.6112035225048924,16.93260903794678
