( 9 , 36 , 21 , 3 , 24 , 2 , 27 , 28 , 7 , 28 , 5 , 20 , 30 , 15 , 11 , 42 , 23 , 27 , 31 , 14 , 28 , 36 , 8 , 36 , 6 , 1 , 41 , 7 , 2 , 9 , 11 , 45 , 31 , 16 , 15 , 14 , 12 , 39 , 7 , 25 , 12 , 18 , 44 , 14 , 12 , 32 , 0 , 16 , 5 , 36 , 7 , 7 , 17 , 0 , 52 , 8 , 37 , 8 , 8 , 33 , 8 , 28 , 6 , 8 , 40 , 8 , 1 , 29 , 6 , 4 , 26 , 5 , 11 , 33 , 21 , 21 , 31 , 10 , 26 , 10 , 13 , 22 , 13 , 20 , 16 , 9 , 45 , 12 , 31 , 34 , 23 , 23 , 33 , 4 , 1 , 27 , 24 , 9 , 1 , 32 , 8 , 19 , 7 , 38 , 16 , 47 , 13 , 3 , 30 , 7 , 40 , 4 , 28 , 36 , 10 , 18 , 6 , 24 , 20 , 21 , 30 , 13 , 5 , 41 , 35 , 15 , 26 , 13 , 15 , 18 , 22 , 28 , 15 , 21 , 16 , 25 , 9 , 31 , 7 , 5 , 60 , 12 , 1 , 28 , 8 , 1 , 13 , 9 , 13 , 25 , 44 , 18 , 35 , 24 , 19 , 63 , 40 , 27 , 24 , 22 , 2 , 22 , 14 , 8 , 30 , 11 , 39 , 5 , 14 , 3 , 7 , 20 , 36 , 2 , 28 , 3 , 2 , 22 , 2 , 20 , 29 , 3 , 5 , 36 , 18 , 25 , 6 , 27 , 8 , 26 , 17 , 16 , 32 , 10 , 20 , 12 , 13 , 18 , 32 , 9 , 28 , 11 , 8 , 36 , 10 , 26 , 20 , 14 , 16 , 29 , 1 , 30 , 8 , 6 , 33 , 10 , 45 , 29 , 42 , 26 , 7 , 30 , 6 , 25 , 0 , 29 , 7 , 4 , 36 , 8 , 37 , 2 , 3 , 23 , 3 , 44 , 8 , 3 , 38 , 8 , 5 , 38 , 7 , 2 , 30 , 2 , 64 , 20 , 15 , 25 , 23 , 17 , 29 , 17 , 24 , 19 , 7 , 26 , 23 , 26 , 35 , 33 , 10 , 16 , 21 , 11 , 11 , 11 , 7 , 37 , 26 , 27 , 34 , 23 , 34 , 27 , 25 , 21 , 36 , 6 , 33 , 7 , 48 , 30 , 31 , 65 , 22 , 26 , 24 , 26 , 20 , 16 , 15 , 17 , 24 , 11 , 31 , 37 , 11 , 28 , 17 , 45 , 23 , 25 , 21 , 20 , 22 , 28 , 15 , 29 , 18 , 26 , 49 , 23 , 13 , 31 , 25 , 21 , 23 , 14 , 20 , 24 , 33 , 18 , 36 , 36 , 35 , 26 , 21 , 14 , 36 , 19 , 0 , 4 , 6 , 2 , 26 , 27 , 26 , 29 , 36 , 21 , 16 , 13 , 16 , 44 , 13 , 15 , 31 , 10 , 27 , 14 , 14 , 29 , 12 , 35 , 22 , 32 , 14 , 8 , 46 , 16 , 16 , 20 , 16 , 9 , 16 , 0 , 8 , 41 , 24 , 2 , 7 , 9 , 53 , 9 , 11 , 35 , 27 , 41 , 17 , 21 , 32 , 14 , 16 , 18 , 8 , 40 , 18 , 15 , 30 , 5 , 19 , 16 , 36 , 12 , 34 , 12 , 29 , 9 , 24 , 12 , 17 , 15 , 14 , 16 , 7 , 12 , 36 , 12 , 15 , 10 , 25 , 8 , 22 , 12 , 35 , 14 , 14 , 11 , 8 , 58 , 29 , 46 , 19 , 18 , 19 , 51 , 14 , 10 , 3 , 19 , 28 , 8 , 13 , 6 , 6 , 10 , 6 , 24 , 16 , 30 , 12 , 14 , 34 , 32 , 17 , 14 , 40 , 41 , 17 , 27 , 25 , 29 , 34 , 26 , 19 , 15 , 14 , 15 , 14 , 16 , 16 , 17 , 16 , 10 , 15 , 17 , 15 , 16 , 15 , 22 , 38 , 22 , 33 , 14 , 36 , 14 , 14 , 30 , 8 , 25 , 19 , 25 , 23 , 33 , 34 , 12 , 10 , 12 , 11 , 7 , 7 , 12 , 7 , 6 , 4 , 7 , 6 , 9 , 9 , 7 , 8 , 8 , 3 )
( 7 , 31 , 22 , 1 , 22 , 5 , 42 , 28 , 6 , 38 , 6 , 19 , 32 , 16 , 2 , 31 , 26 , 28 , 21 , 12 , 45 , 57 , 0 , 40 , 0 , 5 , 36 , 7 , 3 , 10 , 1 , 28 , 43 , 13 , 15 , 9 , 5 , 47 , 3 , 15 , 14 , 18 , 53 , 12 , 10 , 52 , 0 , 14 , 3 , 41 , 8 , 2 , 2 , 2 , 57 , 5 , 56 , 8 , 6 , 47 , 2 , 49 , 7 , 6 , 55 , 6 , 0 , 24 , 8 , 5 , 16 , 7 , 1 , 29 , 23 , 24 , 35 , 12 , 14 , 11 , 13 , 14 , 12 , 34 , 15 , 1 , 50 , 12 , 32 , 49 , 22 , 19 , 31 , 4 , 1 , 17 , 25 , 1 , 2 , 37 , 8 , 24 , 7 , 52 , 15 , 93 , 14 , 0 , 29 , 5 , 49 , 3 , 14 , 30 , 3 , 14 , 4 , 12 , 3 , 8 , 31 , 11 , 2 , 43 , 29 , 14 , 26 , 14 , 0 , 9 , 20 , 32 , 16 , 24 , 13 , 1 , 5 , 34 , 4 , 3 , 95 , 11 , 3 , 39 , 6 , 1 , 1 , 5 , 10 , 22 , 42 , 16 , 24 , 31 , 10 , 96 , 64 , 27 , 24 , 20 , 1 , 7 , 13 , 2 , 33 , 1 , 67 , 9 , 0 , 1 , 5 , 18 , 52 , 1 , 25 , 1 , 4 , 8 , 1 , 8 , 15 , 7 , 0 , 43 , 12 , 34 , 5 , 28 , 7 , 33 , 20 , 15 , 17 , 7 , 17 , 12 , 20 , 18 , 29 , 9 , 33 , 12 , 11 , 39 , 9 , 28 , 31 , 14 , 16 , 25 , 0 , 33 , 0 , 9 , 41 , 10 , 43 , 37 , 50 , 0 , 8 , 21 , 6 , 33 , 2 , 18 , 2 , 7 , 43 , 6 , 41 , 8 , 0 , 29 , 2 , 39 , 8 , 2 , 51 , 2 , 3 , 55 , 6 , 0 , 27 , 0 , 136 , 12 , 0 , 26 , 23 , 26 , 39 , 18 , 42 , 1 , 2 , 11 , 2 , 50 , 39 , 43 , 6 , 15 , 2 , 1 , 12 , 2 , 12 , 42 , 25 , 28 , 35 , 22 , 58 , 25 , 23 , 24 , 63 , 1 , 16 , 2 , 65 , 23 , 24 , 117 , 22 , 21 , 27 , 28 , 22 , 15 , 16 , 21 , 24 , 1 , 17 , 51 , 11 , 4 , 28 , 50 , 18 , 2 , 13 , 18 , 35 , 39 , 1 , 36 , 27 , 2 , 75 , 6 , 26 , 14 , 38 , 25 , 7 , 2 , 10 , 15 , 32 , 15 , 39 , 35 , 39 , 0 , 28 , 0 , 34 , 21 , 1 , 5 , 2 , 1 , 17 , 30 , 14 , 26 , 40 , 34 , 16 , 7 , 24 , 75 , 15 , 15 , 28 , 3 , 24 , 11 , 15 , 30 , 9 , 42 , 21 , 36 , 14 , 3 , 67 , 15 , 0 , 0 , 12 , 1 , 1 , 0 , 1 , 77 , 26 , 3 , 6 , 8 , 80 , 8 , 5 , 40 , 2 , 63 , 8 , 22 , 32 , 14 , 17 , 11 , 7 , 51 , 20 , 18 , 28 , 7 , 19 , 18 , 37 , 12 , 28 , 12 , 34 , 10 , 24 , 12 , 22 , 16 , 1 , 2 , 0 , 7 , 53 , 12 , 17 , 6 , 36 , 11 , 24 , 12 , 31 , 15 , 16 , 11 , 7 , 81 , 30 , 43 , 5 , 12 , 14 , 94 , 8 , 8 , 0 , 19 , 34 , 8 , 12 , 6 , 6 , 13 , 3 , 23 , 18 , 33 , 11 , 11 , 33 , 29 , 18 , 9 , 61 , 69 , 0 , 14 , 18 , 38 , 29 , 9 , 30 , 5 , 15 , 13 , 11 , 11 , 10 , 17 , 13 , 12 , 17 , 9 , 13 , 12 , 9 , 20 , 46 , 22 , 21 , 13 , 41 , 14 , 13 , 34 , 10 , 23 , 20 , 15 , 24 , 32 , 37 , 11 , 11 , 10 , 11 , 6 , 7 , 12 , 3 , 3 , 7 , 1 , 8 , 6 , 6 , 1 , 8 , 7 , 3 )
( 8 , 25 , 22 , 1 , 19 , 3 , 42 , 35 , 7 , 45 , 5 , 10 , 37 , 16 , 0 , 36 , 26 , 28 , 19 , 14 , 50 , 66 , 0 , 36 , 3 , 1 , 33 , 9 , 2 , 10 , 0 , 20 , 39 , 16 , 10 , 13 , 4 , 53 , 5 , 26 , 10 , 18 , 50 , 14 , 9 , 49 , 2 , 8 , 1 , 50 , 8 , 6 , 2 , 2 , 44 , 7 , 62 , 8 , 3 , 54 , 2 , 56 , 7 , 7 , 55 , 3 , 0 , 30 , 8 , 6 , 5 , 7 , 1 , 29 , 22 , 24 , 34 , 12 , 1 , 9 , 11 , 6 , 8 , 48 , 16 , 0 , 52 , 14 , 40 , 52 , 25 , 10 , 39 , 2 , 0 , 6 , 13 , 2 , 4 , 37 , 8 , 30 , 7 , 52 , 16 , 110 , 16 , 0 , 24 , 5 , 51 , 8 , 2 , 37 , 1 , 10 , 0 , 14 , 0 , 11 , 30 , 12 , 2 , 43 , 30 , 16 , 25 , 14 , 2 , 5 , 17 , 28 , 16 , 24 , 15 , 0 , 0 , 32 , 6 , 0 , 96 , 13 , 8 , 32 , 6 , 0 , 1 , 2 , 3 , 32 , 40 , 18 , 21 , 28 , 8 , 96 , 64 , 31 , 27 , 18 , 0 , 5 , 14 , 0 , 22 , 2 , 94 , 13 , 1 , 1 , 7 , 7 , 50 , 2 , 15 , 1 , 2 , 10 , 2 , 11 , 19 , 5 , 0 , 41 , 6 , 39 , 2 , 36 , 6 , 32 , 20 , 10 , 19 , 9 , 13 , 12 , 21 , 16 , 31 , 10 , 24 , 11 , 9 , 36 , 10 , 25 , 28 , 14 , 10 , 37 , 1 , 28 , 0 , 9 , 52 , 10 , 47 , 41 , 48 , 0 , 7 , 20 , 3 , 38 , 1 , 29 , 2 , 1 , 40 , 6 , 40 , 7 , 3 , 30 , 3 , 52 , 4 , 6 , 52 , 2 , 3 , 61 , 6 , 2 , 21 , 4 , 138 , 3 , 3 , 24 , 26 , 17 , 35 , 18 , 46 , 0 , 0 , 7 , 3 , 61 , 41 , 36 , 13 , 16 , 0 , 12 , 4 , 5 , 9 , 42 , 24 , 25 , 45 , 21 , 67 , 19 , 26 , 34 , 60 , 2 , 14 , 0 , 70 , 18 , 31 , 134 , 22 , 26 , 16 , 28 , 18 , 16 , 15 , 21 , 24 , 1 , 22 , 58 , 14 , 7 , 24 , 52 , 11 , 0 , 4 , 11 , 37 , 39 , 0 , 44 , 18 , 0 , 76 , 14 , 15 , 11 , 38 , 23 , 6 , 1 , 0 , 25 , 38 , 26 , 37 , 26 , 38 , 0 , 30 , 0 , 21 , 24 , 3 , 7 , 6 , 1 , 14 , 31 , 5 , 14 , 45 , 36 , 12 , 6 , 34 , 86 , 11 , 8 , 27 , 0 , 11 , 13 , 14 , 31 , 14 , 37 , 22 , 37 , 16 , 0 , 67 , 15 , 1 , 0 , 6 , 0 , 0 , 0 , 1 , 71 , 32 , 0 , 3 , 9 , 73 , 9 , 8 , 48 , 0 , 75 , 0 , 21 , 32 , 14 , 16 , 14 , 5 , 63 , 14 , 18 , 24 , 8 , 20 , 18 , 42 , 12 , 24 , 9 , 35 , 10 , 19 , 11 , 25 , 14 , 2 , 0 , 1 , 12 , 53 , 9 , 17 , 10 , 35 , 12 , 33 , 12 , 28 , 15 , 16 , 9 , 1 , 80 , 27 , 46 , 2 , 1 , 12 , 111 , 10 , 7 , 0 , 20 , 39 , 8 , 14 , 6 , 4 , 13 , 2 , 20 , 17 , 33 , 11 , 9 , 34 , 36 , 17 , 2 , 72 , 87 , 0 , 11 , 0 , 34 , 37 , 0 , 37 , 11 , 14 , 14 , 7 , 15 , 10 , 15 , 11 , 13 , 13 , 5 , 16 , 15 , 6 , 21 , 43 , 22 , 23 , 14 , 40 , 13 , 14 , 25 , 10 , 28 , 19 , 14 , 24 , 28 , 37 , 12 , 10 , 12 , 8 , 9 , 3 , 5 , 7 , 7 , 4 , 3 , 8 , 6 , 9 , 8 , 5 , 5 , 6 )
( 2 , 26 , 22 , 4 , 19 , 5 , 48 , 33 , 7 , 40 , 4 , 10 , 41 , 16 , 1 , 25 , 23 , 27 , 26 , 14 , 56 , 70 , 1 , 27 , 9 , 5 , 42 , 8 , 7 , 10 , 0 , 14 , 39 , 13 , 15 , 14 , 0 , 59 , 1 , 27 , 7 , 17 , 44 , 11 , 10 , 61 , 0 , 9 , 0 , 50 , 7 , 7 , 1 , 1 , 43 , 7 , 62 , 6 , 8 , 57 , 5 , 57 , 8 , 0 , 54 , 8 , 2 , 35 , 7 , 1 , 1 , 7 , 0 , 33 , 23 , 23 , 42 , 11 , 2 , 9 , 10 , 5 , 5 , 54 , 16 , 0 , 41 , 13 , 44 , 45 , 26 , 11 , 45 , 7 , 1 , 1 , 14 , 2 , 1 , 36 , 7 , 34 , 7 , 66 , 16 , 110 , 16 , 1 , 22 , 7 , 53 , 7 , 1 , 31 , 0 , 6 , 0 , 11 , 0 , 0 , 32 , 12 , 1 , 36 , 29 , 15 , 22 , 11 , 2 , 4 , 14 , 30 , 16 , 23 , 13 , 4 , 2 , 28 , 7 , 1 , 98 , 13 , 9 , 49 , 8 , 0 , 2 , 4 , 0 , 25 , 46 , 20 , 26 , 28 , 7 , 93 , 64 , 28 , 24 , 21 , 2 , 3 , 8 , 1 , 19 , 0 , 100 , 13 , 0 , 1 , 3 , 12 , 50 , 1 , 20 , 5 , 1 , 12 , 5 , 20 , 12 , 5 , 0 , 45 , 14 , 47 , 3 , 31 , 8 , 39 , 18 , 15 , 19 , 10 , 3 , 10 , 20 , 16 , 30 , 8 , 19 , 12 , 12 , 37 , 9 , 18 , 29 , 5 , 16 , 47 , 5 , 21 , 6 , 9 , 58 , 8 , 48 , 38 , 46 , 0 , 8 , 16 , 3 , 38 , 0 , 23 , 2 , 2 , 38 , 8 , 33 , 6 , 0 , 27 , 1 , 54 , 8 , 4 , 50 , 9 , 0 , 69 , 7 , 1 , 12 , 8 , 138 , 2 , 4 , 25 , 18 , 23 , 33 , 18 , 41 , 0 , 0 , 9 , 4 , 75 , 33 , 51 , 14 , 14 , 0 , 7 , 0 , 11 , 2 , 39 , 26 , 14 , 53 , 15 , 64 , 22 , 20 , 27 , 68 , 1 , 10 , 7 , 74 , 25 , 27 , 151 , 22 , 26 , 10 , 28 , 20 , 13 , 14 , 22 , 23 , 2 , 19 , 65 , 13 , 1 , 21 , 51 , 1 , 0 , 0 , 1 , 37 , 41 , 0 , 34 , 12 , 2 , 80 , 3 , 29 , 7 , 38 , 22 , 1 , 0 , 0 , 27 , 36 , 37 , 39 , 35 , 31 , 8 , 35 , 3 , 20 , 24 , 7 , 8 , 6 , 0 , 22 , 28 , 2 , 3 , 34 , 35 , 15 , 0 , 42 , 94 , 7 , 2 , 36 , 0 , 10 , 3 , 13 , 32 , 10 , 27 , 22 , 47 , 16 , 0 , 68 , 13 , 1 , 1 , 1 , 4 , 0 , 0 , 0 , 69 , 23 , 3 , 6 , 8 , 80 , 7 , 10 , 57 , 1 , 81 , 2 , 23 , 32 , 13 , 18 , 6 , 7 , 71 , 18 , 18 , 20 , 7 , 19 , 17 , 46 , 8 , 25 , 11 , 36 , 10 , 14 , 12 , 24 , 16 , 0 , 0 , 0 , 12 , 50 , 11 , 14 , 8 , 41 , 12 , 36 , 12 , 30 , 16 , 8 , 12 , 4 , 82 , 26 , 46 , 1 , 0 , 10 , 115 , 10 , 2 , 2 , 19 , 46 , 8 , 16 , 5 , 6 , 13 , 5 , 13 , 18 , 30 , 10 , 14 , 35 , 38 , 18 , 0 , 74 , 97 , 1 , 10 , 3 , 20 , 37 , 0 , 38 , 16 , 11 , 8 , 9 , 13 , 13 , 16 , 10 , 11 , 9 , 2 , 14 , 11 , 11 , 18 , 44 , 22 , 22 , 14 , 37 , 12 , 13 , 28 , 10 , 26 , 19 , 7 , 24 , 32 , 36 , 12 , 11 , 8 , 9 , 9 , 0 , 10 , 6 , 6 , 8 , 2 , 5 , 4 , 7 , 9 , 2 , 3 , 8 )
( 1 , 24 , 22 , 2 , 15 , 2 , 52 , 38 , 7 , 41 , 5 , 17 , 38 , 14 , 3 , 25 , 25 , 26 , 31 , 13 , 67 , 82 , 0 , 22 , 8 , 2 , 56 , 8 , 0 , 9 , 0 , 20 , 39 , 16 , 17 , 12 , 0 , 63 , 2 , 16 , 9 , 16 , 44 , 15 , 5 , 66 , 1 , 13 , 1 , 51 , 5 , 1 , 4 , 3 , 58 , 5 , 63 , 8 , 7 , 47 , 5 , 57 , 8 , 5 , 54 , 6 , 0 , 33 , 5 , 3 , 1 , 6 , 1 , 32 , 20 , 18 , 48 , 12 , 3 , 9 , 7 , 2 , 8 , 55 , 14 , 3 , 31 , 14 , 37 , 48 , 26 , 3 , 53 , 7 , 4 , 1 , 17 , 0 , 0 , 32 , 2 , 43 , 7 , 82 , 16 , 110 , 16 , 1 , 19 , 6 , 59 , 8 , 1 , 28 , 1 , 9 , 0 , 1 , 1 , 0 , 27 , 13 , 1 , 19 , 35 , 16 , 26 , 12 , 1 , 2 , 17 , 42 , 16 , 24 , 15 , 1 , 4 , 28 , 7 , 8 , 99 , 11 , 1 , 56 , 7 , 1 , 0 , 0 , 0 , 14 , 51 , 18 , 24 , 28 , 10 , 95 , 64 , 30 , 27 , 18 , 0 , 4 , 13 , 2 , 14 , 3 , 98 , 14 , 0 , 2 , 6 , 26 , 42 , 2 , 28 , 2 , 1 , 17 , 0 , 30 , 10 , 6 , 0 , 45 , 9 , 48 , 1 , 23 , 0 , 48 , 20 , 14 , 24 , 9 , 8 , 10 , 16 , 18 , 31 , 10 , 13 , 12 , 12 , 36 , 10 , 7 , 24 , 13 , 10 , 54 , 6 , 17 , 1 , 9 , 60 , 10 , 56 , 41 , 46 , 0 , 8 , 16 , 4 , 35 , 0 , 22 , 0 , 2 , 38 , 8 , 26 , 8 , 0 , 20 , 0 , 53 , 7 , 4 , 53 , 4 , 4 , 70 , 7 , 0 , 11 , 9 , 138 , 1 , 4 , 11 , 14 , 22 , 27 , 15 , 38 , 3 , 6 , 9 , 0 , 83 , 41 , 45 , 14 , 14 , 1 , 10 , 6 , 7 , 5 , 26 , 22 , 24 , 40 , 4 , 63 , 14 , 23 , 29 , 65 , 3 , 7 , 4 , 81 , 33 , 32 , 155 , 21 , 23 , 2 , 28 , 21 , 16 , 13 , 21 , 24 , 0 , 19 , 66 , 14 , 0 , 19 , 51 , 0 , 0 , 0 , 0 , 43 , 41 , 0 , 29 , 5 , 6 , 87 , 1 , 35 , 9 , 25 , 27 , 0 , 0 , 0 , 18 , 30 , 48 , 38 , 31 , 32 , 12 , 34 , 1 , 15 , 24 , 6 , 12 , 9 , 1 , 27 , 17 , 0 , 8 , 37 , 38 , 15 , 1 , 32 , 104 , 4 , 4 , 31 , 0 , 11 , 1 , 13 , 32 , 14 , 22 , 21 , 55 , 16 , 0 , 68 , 16 , 1 , 0 , 0 , 2 , 1 , 5 , 0 , 52 , 19 , 1 , 0 , 9 , 84 , 0 , 11 , 76 , 0 , 80 , 3 , 15 , 32 , 14 , 17 , 14 , 7 , 87 , 12 , 18 , 16 , 8 , 15 , 15 , 47 , 12 , 23 , 10 , 40 , 10 , 20 , 11 , 20 , 14 , 1 , 1 , 1 , 12 , 46 , 10 , 20 , 9 , 36 , 12 , 31 , 11 , 35 , 16 , 7 , 10 , 3 , 81 , 25 , 45 , 1 , 0 , 12 , 113 , 13 , 2 , 8 , 20 , 53 , 8 , 16 , 6 , 5 , 13 , 5 , 7 , 18 , 27 , 10 , 11 , 29 , 40 , 18 , 1 , 80 , 98 , 0 , 16 , 1 , 7 , 22 , 0 , 51 , 16 , 13 , 9 , 14 , 11 , 15 , 7 , 8 , 13 , 15 , 1 , 13 , 15 , 7 , 19 , 47 , 22 , 25 , 14 , 33 , 11 , 14 , 30 , 10 , 29 , 20 , 0 , 23 , 25 , 37 , 11 , 11 , 12 , 10 , 1 , 9 , 4 , 7 , 6 , 7 , 0 , 8 , 7 , 7 , 7 , 9 , 4 , 9 )
( 0 , 20 , 22 , 6 , 11 , 6 , 47 , 31 , 2 , 42 , 6 , 17 , 41 , 16 , 3 , 28 , 25 , 28 , 29 , 14 , 69 , 86 , 4 , 24 , 7 , 7 , 52 , 8 , 3 , 10 , 1 , 28 , 39 , 13 , 16 , 14 , 3 , 70 , 0 , 13 , 14 , 16 , 45 , 11 , 5 , 72 , 1 , 10 , 5 , 51 , 6 , 6 , 0 , 4 , 53 , 8 , 60 , 8 , 9 , 42 , 0 , 52 , 4 , 7 , 53 , 8 , 2 , 22 , 7 , 1 , 1 , 7 , 0 , 32 , 10 , 22 , 58 , 12 , 5 , 7 , 1 , 7 , 7 , 63 , 16 , 5 , 37 , 15 , 33 , 53 , 17 , 5 , 51 , 5 , 1 , 8 , 10 , 2 , 0 , 23 , 8 , 49 , 6 , 101 , 16 , 110 , 16 , 0 , 12 , 3 , 59 , 5 , 3 , 25 , 1 , 1 , 1 , 0 , 0 , 0 , 27 , 10 , 0 , 16 , 56 , 15 , 22 , 13 , 2 , 3 , 22 , 43 , 15 , 23 , 16 , 2 , 5 , 30 , 4 , 4 , 93 , 11 , 5 , 61 , 8 , 0 , 0 , 1 , 5 , 1 , 54 , 20 , 21 , 38 , 11 , 89 , 64 , 38 , 27 , 20 , 1 , 4 , 14 , 1 , 11 , 2 , 99 , 13 , 1 , 1 , 1 , 33 , 36 , 5 , 20 , 3 , 0 , 21 , 4 , 27 , 17 , 7 , 0 , 38 , 7 , 52 , 5 , 19 , 1 , 46 , 18 , 16 , 24 , 8 , 16 , 11 , 20 , 16 , 30 , 9 , 10 , 12 , 12 , 42 , 10 , 8 , 27 , 13 , 16 , 49 , 0 , 20 , 6 , 9 , 62 , 10 , 56 , 41 , 41 , 0 , 8 , 15 , 4 , 33 , 4 , 12 , 0 , 6 , 41 , 6 , 34 , 8 , 0 , 20 , 1 , 57 , 2 , 1 , 54 , 4 , 9 , 70 , 5 , 1 , 0 , 0 , 137 , 5 , 1 , 2 , 14 , 11 , 22 , 18 , 34 , 3 , 1 , 1 , 10 , 97 , 50 , 42 , 11 , 16 , 1 , 10 , 0 , 0 , 12 , 24 , 24 , 23 , 39 , 0 , 63 , 18 , 26 , 17 , 83 , 0 , 0 , 0 , 80 , 38 , 26 , 169 , 20 , 26 , 3 , 28 , 22 , 16 , 10 , 22 , 21 , 0 , 15 , 67 , 14 , 0 , 2 , 52 , 0 , 2 , 0 , 2 , 45 , 35 , 0 , 34 , 2 , 1 , 82 , 2 , 43 , 0 , 23 , 27 , 1 , 2 , 0 , 9 , 37 , 48 , 36 , 45 , 35 , 16 , 36 , 1 , 6 , 24 , 7 , 9 , 8 , 1 , 23 , 13 , 2 , 1 , 42 , 30 , 13 , 0 , 29 , 125 , 3 , 1 , 21 , 5 , 6 , 2 , 14 , 32 , 15 , 27 , 22 , 55 , 16 , 1 , 66 , 15 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 51 , 11 , 0 , 0 , 9 , 87 , 3 , 1 , 80 , 4 , 94 , 0 , 11 , 31 , 13 , 18 , 12 , 5 , 106 , 11 , 17 , 20 , 8 , 9 , 14 , 55 , 12 , 20 , 11 , 39 , 8 , 17 , 11 , 25 , 15 , 1 , 0 , 0 , 12 , 53 , 11 , 18 , 8 , 38 , 12 , 35 , 12 , 33 , 16 , 6 , 12 , 1 , 82 , 29 , 45 , 1 , 1 , 10 , 121 , 12 , 2 , 3 , 19 , 55 , 7 , 5 , 5 , 5 , 12 , 6 , 16 , 17 , 25 , 9 , 14 , 34 , 47 , 17 , 2 , 86 , 112 , 0 , 11 , 4 , 3 , 10 , 2 , 61 , 12 , 8 , 13 , 9 , 9 , 16 , 4 , 9 , 11 , 16 , 10 , 2 , 8 , 9 , 20 , 54 , 20 , 21 , 14 , 29 , 13 , 12 , 30 , 10 , 24 , 20 , 0 , 24 , 21 , 39 , 4 , 8 , 11 , 10 , 0 , 7 , 8 , 3 , 6 , 8 , 7 , 6 , 2 , 7 , 9 , 6 , 6 , 8 )
